edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,c,a,measure,,,
20,c,a,measure,,,
21,c,a,measure,,,
22,c,a,measure,,,
23,q,a,ry,,"[[[0, 1]], [], [true]]",
24,q,a,cx_stage1,,"[[[1, 4078], [0, 4078]], [], [true, true]]",
25,q,a,cx_stage2,,"[[[1, 4078], [0, 4078]], [], [true, true]]",
26,q,a,cx_stage3,,"[[[1, 4078], [0, 4078]], [], [true, true]]",
27,q,a,ry,,"[[[0, 4079]], [], [true]]",
28,q,a,cx_stage1,,"[[[2, 4082], [0, 4082]], [], [true, true]]",
29,q,a,cx_stage2,,"[[[2, 4082], [0, 4082]], [], [true, true]]",
30,q,a,cx_stage3,,"[[[2, 4082], [0, 4082]], [], [true, true]]",
31,q,a,ry,,"[[[0, 4083]], [], [true]]",
32,q,a,cx_stage1,,"[[[1, 4086], [0, 4086]], [], [true, true]]",
33,q,a,cx_stage2,,"[[[1, 4086], [0, 4086]], [], [true, true]]",
34,q,a,cx_stage3,,"[[[1, 4086], [0, 4086]], [], [true, true]]",
35,q,a,ry,,"[[[0, 4087]], [], [true]]",
36,q,a,cx_stage1,,"[[[3, 4090], [0, 4090]], [], [true, true]]",
37,q,a,cx_stage2,,"[[[3, 4090], [0, 4090]], [], [true, true]]",
38,q,a,cx_stage3,,"[[[3, 4090], [0, 4090]], [], [true, true]]",
39,q,a,ry,,"[[[0, 4091]], [], [true]]",
40,q,a,cx_stage1,,"[[[1, 4094], [0, 4094]], [], [true, true]]",
41,q,a,cx_stage2,,"[[[1, 4094], [0, 4094]], [], [true, true]]",
42,q,a,cx_stage3,,"[[[1, 4094], [0, 4094]], [], [true, true]]",
43,q,a,ry,,"[[[0, 4095]], [], [true]]",
44,q,a,cx_stage1,,"[[[2, 4098], [0, 4098]], [], [true, true]]",
45,q,a,cx_stage2,,"[[[2, 4098], [0, 4098]], [], [true, true]]",
46,q,a,cx_stage3,,"[[[2, 4098], [0, 4098]], [], [true, true]]",
47,q,a,ry,,"[[[0, 4099]], [], [true]]",
48,q,a,cx_stage1,,"[[[1, 4102], [0, 4102]], [], [true, true]]",
