edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,q,a,h,,"[[[0, 1]], [], [true]]",
13,q,a,rzz_stage1,,"[[[0, 4], [9, 4]], [], [true, true]]",
14,q,a,rzz_stage2,,"[[[0, 17], [9, 17]], [], [true, true]]",
15,q,a,rzz_stage1,,"[[[0, 17], [9, 17]], [], [true, true]]",
16,q,a,rzz_stage3,,"[[[0, 17], [9, 17]], [], [true, true]]",
17,q,a,rzz_stage1,,"[[[0, 20], [10, 20]], [], [true, true]]",
18,q,a,rzz_stage2,,"[[[0, 20], [10, 20]], [], [true, true]]",
19,q,a,rzz_stage3,,"[[[0, 20], [10, 20]], [], [true, true]]",
20,q,a,rzz_stage2,,"[[[0, 4], [9, 4]], [], [true, true]]",
21,q,a,rx,,"[[[0, 21]], [], [true]]",
22,q,a,rzz_stage3,,"[[[0, 4], [9, 4]], [], [true, true]]",
23,q,a,rzz_stage1,,"[[[0, 7], [10, 7]], [], [true, true]]",
24,q,a,rzz_stage2,,"[[[0, 7], [10, 7]], [], [true, true]]",
25,q,a,rzz_stage3,,"[[[0, 7], [10, 7]], [], [true, true]]",
26,q,a,rx,,"[[[0, 8]], [], [true]]",
27,q,a,h,,"[[[10, 1]], [], [true]]",
28,q,a,rzz_stage1,,"[[[0, 7], [10, 7]], [], [true, true]]",
29,q,a,rx,,"[[[10, 11]], [], [true]]",
30,q,a,rzz_stage3,,"[[[3, 10], [10, 10]], [], [true, true]]",
31,q,a,rzz_stage1,,"[[[0, 20], [10, 20]], [], [true, true]]",
32,q,a,rzz_stage3,,"[[[0, 20], [10, 20]], [], [true, true]]",
33,q,a,rzz_stage1,,"[[[3, 23], [10, 23]], [], [true, true]]",
34,q,a,rzz_stage2,,"[[[3, 23], [10, 23]], [], [true, true]]",
35,q,a,rzz_stage3,,"[[[3, 23], [10, 23]], [], [true, true]]",
36,q,a,rx,,"[[[10, 24]], [], [true]]",
37,q,a,rzz_stage3,,"[[[0, 7], [10, 7]], [], [true, true]]",
38,q,a,rzz_stage1,,"[[[3, 10], [10, 10]], [], [true, true]]",
39,q,a,rzz_stage2,,"[[[3, 10], [10, 10]], [], [true, true]]",
40,q,a,h,,"[[[11, 1]], [], [true]]",
41,q,a,rzz_stage1,,"[[[8, 10], [11, 10]], [], [true, true]]",
