edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,c,a,measure,,,
20,c,a,measure,,,
21,c,a,measure,,,
22,c,a,measure,,,
23,q,a,ccx_stage1,,"[[[11, 34], [22, 34], [0, 34]], [], [true, true, true]]",
24,q,a,ccx_stage2,,"[[[11, 1135], [22, 1135], [0, 1135]], [], [true, true, true]]",
25,q,a,ccx_stage1,,"[[[11, 1135], [22, 1135], [0, 1135]], [], [true, true, true]]",
26,q,a,ccx_stage3,,"[[[11, 1135], [22, 1135], [0, 1135]], [], [true, true, true]]",
27,q,a,ccx_stage1,,"[[[11, 1502], [22, 1502], [0, 1502]], [], [true, true, true]]",
28,q,a,ccx_stage2,,"[[[11, 1502], [22, 1502], [0, 1502]], [], [true, true, true]]",
29,q,a,ccx_stage3,,"[[[11, 1502], [22, 1502], [0, 1502]], [], [true, true, true]]",
30,q,a,ccx_stage1,,"[[[11, 1869], [22, 1869], [0, 1869]], [], [true, true, true]]",
31,q,a,ccx_stage2,,"[[[11, 1869], [22, 1869], [0, 1869]], [], [true, true, true]]",
32,q,a,ccx_stage3,,"[[[11, 1869], [22, 1869], [0, 1869]], [], [true, true, true]]",
33,q,a,ccx_stage2,,"[[[11, 34], [22, 34], [0, 34]], [], [true, true, true]]",
34,q,a,ccx_stage3,,"[[[11, 34], [22, 34], [0, 34]], [], [true, true, true]]",
35,q,a,ccx_stage1,,"[[[11, 401], [22, 401], [0, 401]], [], [true, true, true]]",
36,q,a,ccx_stage2,,"[[[11, 401], [22, 401], [0, 401]], [], [true, true, true]]",
37,q,a,ccx_stage3,,"[[[11, 401], [22, 401], [0, 401]], [], [true, true, true]]",
38,q,a,ccx_stage1,,"[[[11, 768], [22, 768], [0, 768]], [], [true, true, true]]",
39,q,a,ccx_stage2,,"[[[11, 768], [22, 768], [0, 768]], [], [true, true, true]]",
40,q,a,ccx_stage3,,"[[[11, 768], [22, 768], [0, 768]], [], [true, true, true]]",
41,q,a,rccx_stage1,,"[[[10, 31], [21, 31], [22, 31]], [], [true, true, true]]",
42,q,a,rccx_stage2,,"[[[10, 1005], [16, 1005], [17, 1005]], [], [true, true, true]]",
