edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,q,a,ry,,"[[[0, 1]], [], [true]]",
20,q,a,cx_stage1,,"[[[0, 4], [1, 4]], [], [true, true]]",
21,q,a,cx_stage1,,"[[[0, 13], [4, 13]], [], [true, true]]",
22,q,a,cx_stage3,,"[[[0, 10], [3, 10]], [], [true, true]]",
23,q,a,cx_stage3,,"[[[0, 101], [14, 101]], [], [true, true]]",
24,q,a,cx_stage2,,"[[[0, 101], [14, 101]], [], [true, true]]",
25,q,a,cx_stage1,,"[[[0, 104], [15, 104]], [], [true, true]]",
26,q,a,cx_stage2,,"[[[0, 104], [15, 104]], [], [true, true]]",
27,q,a,cx_stage3,,"[[[0, 104], [15, 104]], [], [true, true]]",
28,q,a,cx_stage1,,"[[[0, 107], [16, 107]], [], [true, true]]",
29,q,a,cx_stage2,,"[[[0, 107], [16, 107]], [], [true, true]]",
30,q,a,cx_stage3,,"[[[0, 107], [16, 107]], [], [true, true]]",
31,q,a,cx_stage1,,"[[[0, 110], [17, 110]], [], [true, true]]",
32,q,a,cx_stage2,,"[[[0, 110], [17, 110]], [], [true, true]]",
33,q,a,cx_stage3,,"[[[0, 110], [17, 110]], [], [true, true]]",
34,q,a,cx_stage2,,"[[[0, 13], [4, 13]], [], [true, true]]",
35,q,a,cx_stage1,,"[[[0, 113], [18, 113]], [], [true, true]]",
36,q,a,cx_stage2,,"[[[0, 113], [18, 113]], [], [true, true]]",
37,q,a,cx_stage3,,"[[[0, 113], [18, 113]], [], [true, true]]",
38,q,a,ry,,"[[[0, 114]], [], [true]]",
39,q,a,cx_stage1,,"[[[0, 120], [1, 120]], [], [true, true]]",
40,q,a,cx_stage2,,"[[[0, 120], [1, 120]], [], [true, true]]",
41,q,a,cx_stage3,,"[[[0, 120], [1, 120]], [], [true, true]]",
42,q,a,cx_stage3,,"[[[0, 13], [4, 13]], [], [true, true]]",
43,q,a,cx_stage1,,"[[[0, 123], [2, 123]], [], [true, true]]",
44,q,a,cx_stage2,,"[[[0, 123], [2, 123]], [], [true, true]]",
45,q,a,cx_stage3,,"[[[0, 123], [2, 123]], [], [true, true]]",
