edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,q,a,u3,,"[[[0, 1]], [], [true]]",
20,q,a,rxx_stage1,,"[[[0, 8], [14, 8]], [], [true, true]]",
21,q,a,cx_stage2,,"[[[0, 102], [8, 102]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[0, 102], [8, 102]], [], [true, true]]",
23,q,a,cx_stage3,,"[[[0, 102], [8, 102]], [], [true, true]]",
24,q,a,cy_stage1,,"[[[0, 105], [7, 105]], [], [true, true]]",
25,q,a,cy_stage2,,"[[[0, 105], [7, 105]], [], [true, true]]",
26,q,a,cy_stage3,,"[[[0, 105], [7, 105]], [], [true, true]]",
27,q,a,cx_stage1,,"[[[0, 114], [7, 114]], [], [true, true]]",
28,q,a,cx_stage2,,"[[[0, 114], [7, 114]], [], [true, true]]",
29,q,a,cx_stage3,,"[[[0, 114], [7, 114]], [], [true, true]]",
30,q,a,cx_stage1,,"[[[0, 134], [7, 134]], [], [true, true]]",
31,q,a,cx_stage2,,"[[[0, 134], [7, 134]], [], [true, true]]",
32,q,a,cx_stage3,,"[[[0, 134], [7, 134]], [], [true, true]]",
33,q,a,cswap_stage1,,"[[[0, 149], [9, 149], [12, 149]], [], [true, true, true]]",
34,q,a,cswap_stage2,,"[[[0, 149], [9, 149], [12, 149]], [], [true, true, true]]",
35,q,a,cswap_stage3,,"[[[0, 149], [9, 149], [12, 149]], [], [true, true, true]]",
36,q,a,u1,,"[[[0, 150]], [], [true]]",
37,q,a,cx_stage1,,"[[[8, 155], [0, 155]], [], [true, true]]",
38,q,a,cx_stage2,,"[[[8, 155], [0, 155]], [], [true, true]]",
39,q,a,cx_stage3,,"[[[8, 155], [0, 155]], [], [true, true]]",
40,q,a,ry,,"[[[0, 156]], [], [true]]",
41,q,a,cx_stage1,,"[[[8, 159], [0, 159]], [], [true, true]]",
42,q,a,cx_stage2,,"[[[8, 159], [0, 159]], [], [true, true]]",
43,q,a,cx_stage3,,"[[[8, 159], [0, 159]], [], [true, true]]",
44,q,a,u3,,"[[[0, 160]], [], [true]]",
45,q,a,cy_stage1,,"[[[8, 167], [0, 167]], [], [true, true]]",
