edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,q,a,ry,,"[[[0, 1]], [], [true]]",
10,q,a,cx_stage1,,"[[[0, 25], [1, 25]], [], [true, true]]",
11,q,a,cx_stage2,,"[[[0, 25], [1, 25]], [], [true, true]]",
12,q,a,cx_stage3,,"[[[0, 25], [1, 25]], [], [true, true]]",
13,q,a,ry,,"[[[0, 26]], [], [true]]",
14,q,a,cx_stage1,,"[[[0, 32], [1, 32]], [], [true, true]]",
15,q,a,cx_stage2,,"[[[0, 32], [1, 32]], [], [true, true]]",
16,q,a,cx_stage3,,"[[[0, 32], [1, 32]], [], [true, true]]",
17,q,a,ry,,"[[[0, 33]], [], [true]]",
18,q,a,ry,,"[[[1, 1]], [], [true]]",
19,q,a,cx_stage1,,"[[[1, 22], [2, 22]], [], [true, true]]",
20,q,a,cx_stage2,,"[[[1, 22], [2, 22]], [], [true, true]]",
21,q,a,cx_stage3,,"[[[1, 22], [2, 22]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[0, 25], [1, 25]], [], [true, true]]",
23,q,a,cx_stage3,,"[[[0, 25], [1, 25]], [], [true, true]]",
24,q,a,ry,,"[[[1, 26]], [], [true]]",
25,q,a,cx_stage1,,"[[[1, 29], [2, 29]], [], [true, true]]",
26,q,a,cx_stage2,,"[[[1, 29], [2, 29]], [], [true, true]]",
27,q,a,cx_stage3,,"[[[1, 29], [2, 29]], [], [true, true]]",
28,q,a,cx_stage1,,"[[[0, 32], [1, 32]], [], [true, true]]",
29,q,a,cx_stage3,,"[[[0, 32], [1, 32]], [], [true, true]]",
30,q,a,ry,,"[[[1, 33]], [], [true]]",
31,q,a,ry,,"[[[2, 1]], [], [true]]",
32,q,a,cx_stage1,,"[[[2, 19], [3, 19]], [], [true, true]]",
33,q,a,cx_stage2,,"[[[2, 19], [3, 19]], [], [true, true]]",
34,q,a,cx_stage3,,"[[[2, 19], [3, 19]], [], [true, true]]",
35,q,a,cx_stage1,,"[[[1, 22], [2, 22]], [], [true, true]]",
36,q,a,cx_stage3,,"[[[1, 22], [2, 22]], [], [true, true]]",
37,q,a,ry,,"[[[2, 23]], [], [true]]",
38,q,a,cx_stage1,,"[[[2, 26], [3, 26]], [], [true, true]]",
39,q,a,cx_stage2,,"[[[2, 26], [3, 26]], [], [true, true]]",
40,q,a,cx_stage3,,"[[[2, 26], [3, 26]], [], [true, true]]",
