node_id,type,time,realisation
c0_t3627,c,3627,a
c100_t3605,c,3605,a
c10_t3587,c,3587,a
c11_t3624,c,3624,a
c12_t3636,c,3636,a
c13_t3552,c,3552,a
c14_t3633,c,3633,a
c15_t3617,c,3617,a
c16_t3636,c,3636,a
c17_t3591,c,3591,a
c18_t3589,c,3589,a
c19_t3617,c,3617,a
c1_t3605,c,3605,a
c20_t3631,c,3631,a
c21_t3553,c,3553,a
c22_t3631,c,3631,a
c23_t3629,c,3629,a
c24_t3604,c,3604,a
c25_t3591,c,3591,a
c26_t3627,c,3627,a
c27_t3619,c,3619,a
c28_t3621,c,3621,a
c29_t3593,c,3593,a
c2_t3663,c,3663,a
c30_t3639,c,3639,a
c31_t3600,c,3600,a
c32_t3643,c,3643,a
c33_t3619,c,3619,a
c34_t3604,c,3604,a
c35_t3644,c,3644,a
c36_t3578,c,3578,a
c37_t3590,c,3590,a
c38_t3612,c,3612,a
c39_t3637,c,3637,a
c3_t3604,c,3604,a
c40_t3669,c,3669,a
c41_t3590,c,3590,a
c42_t3639,c,3639,a
c43_t3586,c,3586,a
c44_t3560,c,3560,a
c45_t3599,c,3599,a
c46_t3575,c,3575,a
c47_t3611,c,3611,a
c48_t3628,c,3628,a
c49_t3618,c,3618,a
c4_t3586,c,3586,a
c50_t3586,c,3586,a
c51_t3593,c,3593,a
c52_t3575,c,3575,a
c53_t3632,c,3632,a
c54_t3596,c,3596,a
c55_t3610,c,3610,a
c56_t3594,c,3594,a
c57_t3596,c,3596,a
c58_t3621,c,3621,a
c59_t3627,c,3627,a
c5_t3596,c,3596,a
c60_t3616,c,3616,a
c61_t3618,c,3618,a
c62_t3589,c,3589,a
c63_t3637,c,3637,a
c64_t3576,c,3576,a
c65_t3618,c,3618,a
c66_t3627,c,3627,a
c67_t3630,c,3630,a
c68_t3634,c,3634,a
c69_t3561,c,3561,a
c6_t3605,c,3605,a
c70_t3544,c,3544,a
c71_t3587,c,3587,a
c72_t3638,c,3638,a
c73_t3635,c,3635,a
c74_t3619,c,3619,a
c75_t3624,c,3624,a
c76_t3625,c,3625,a
c77_t3575,c,3575,a
c78_t3600,c,3600,a
c79_t3628,c,3628,a
c7_t3595,c,3595,a
