edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,c,a,measure,,,
20,c,a,measure,,,
21,c,a,measure,,,
22,c,a,measure,,,
23,c,a,measure,,,
24,c,a,measure,,,
25,c,a,measure,,,
26,c,a,measure,,,
27,c,a,measure,,,
28,c,a,measure,,,
29,c,a,measure,,,
30,c,a,measure,,,
31,c,a,measure,,,
32,q,a,cx_stage1,,"[[[1, 94], [0, 94]], [], [true, true]]",
33,q,a,cx_stage2,,"[[[1, 94], [0, 94]], [], [true, true]]",
34,q,a,cx_stage3,,"[[[1, 94], [0, 94]], [], [true, true]]",
35,q,a,cx_stage1,,"[[[11, 64], [10, 64]], [], [true, true]]",
36,q,a,cx_stage2,,"[[[11, 64], [10, 64]], [], [true, true]]",
37,q,a,cx_stage3,,"[[[11, 64], [10, 64]], [], [true, true]]",
38,q,a,cx_stage1,,"[[[10, 67], [9, 67]], [], [true, true]]",
39,q,a,cx_stage2,,"[[[10, 67], [9, 67]], [], [true, true]]",
40,q,a,cx_stage3,,"[[[10, 67], [9, 67]], [], [true, true]]",
41,q,a,cx_stage1,,"[[[12, 61], [11, 61]], [], [true, true]]",
42,q,a,cx_stage2,,"[[[12, 61], [11, 61]], [], [true, true]]",
43,q,a,cx_stage3,,"[[[12, 61], [11, 61]], [], [true, true]]",
44,q,a,cx_stage1,,"[[[11, 64], [10, 64]], [], [true, true]]",
45,q,a,cx_stage3,,"[[[11, 64], [10, 64]], [], [true, true]]",
46,q,a,cx_stage1,,"[[[13, 58], [12, 58]], [], [true, true]]",
47,q,a,cx_stage2,,"[[[13, 58], [12, 58]], [], [true, true]]",
48,q,a,cx_stage3,,"[[[13, 58], [12, 58]], [], [true, true]]",
49,q,a,cx_stage1,,"[[[12, 61], [11, 61]], [], [true, true]]",
50,q,a,cx_stage3,,"[[[12, 61], [11, 61]], [], [true, true]]",
51,q,a,cx_stage1,,"[[[14, 55], [13, 55]], [], [true, true]]",
52,q,a,cx_stage2,,"[[[14, 55], [13, 55]], [], [true, true]]",
53,q,a,cx_stage3,,"[[[14, 55], [13, 55]], [], [true, true]]",
54,q,a,cx_stage1,,"[[[13, 58], [12, 58]], [], [true, true]]",
