edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,q,a,ry,,"[[[0, 1]], [], [true]]",
6,q,a,cx_stage1,,"[[[1, 4], [0, 4]], [], [true, true]]",
7,q,a,cry_stage3,,"[[[0, 11], [2, 11]], [], [true, true]]",
8,q,a,cry_stage2,,"[[[0, 11], [2, 11]], [], [true, true]]",
9,q,a,ccx_stage1,,"[[[3, 37], [0, 37], [2, 37]], [], [true, true, true]]",
10,q,a,cx_stage2,,"[[[1, 4], [0, 4]], [], [true, true]]",
11,q,a,cx_stage3,,"[[[1, 4], [0, 4]], [], [true, true]]",
12,q,a,ccx_stage2,,"[[[3, 37], [0, 37], [2, 37]], [], [true, true, true]]",
13,q,a,ccx_stage3,,"[[[3, 37], [0, 37], [2, 37]], [], [true, true, true]]",
14,q,a,ccx_stage1,,"[[[3, 48], [0, 48], [2, 48]], [], [true, true, true]]",
15,q,a,ry,,"[[[0, 5]], [], [true]]",
16,q,a,ccx_stage2,,"[[[3, 48], [0, 48], [2, 48]], [], [true, true, true]]",
17,q,a,ccx_stage3,,"[[[3, 48], [0, 48], [2, 48]], [], [true, true, true]]",
18,q,a,cx_stage1,,"[[[1, 8], [0, 8]], [], [true, true]]",
19,q,a,cx_stage2,,"[[[1, 8], [0, 8]], [], [true, true]]",
20,q,a,cx_stage3,,"[[[1, 8], [0, 8]], [], [true, true]]",
21,q,a,cry_stage1,,"[[[0, 11], [2, 11]], [], [true, true]]",
22,q,a,ry,,"[[[1, 1]], [], [true]]",
23,q,a,cx_stage1,,"[[[1, 4], [0, 4]], [], [true, true]]",
24,q,a,cry_stage2,,"[[[1, 14], [2, 14]], [], [true, true]]",
25,q,a,cry_stage1,,"[[[1, 14], [2, 14]], [], [true, true]]",
26,q,a,cry_stage3,,"[[[1, 14], [2, 14]], [], [true, true]]",
27,q,a,x,,"[[[1, 15]], [], [true]]",
28,q,a,ccx_stage1,,"[[[1, 18], [4, 18], [3, 18]], [], [true, true, true]]",
29,q,a,ccx_stage2,,"[[[1, 18], [4, 18], [3, 18]], [], [true, true, true]]",
30,q,a,ccx_stage3,,"[[[1, 18], [4, 18], [3, 18]], [], [true, true, true]]",
31,q,a,x,,"[[[1, 19]], [], [true]]",
32,q,a,ccx_stage1,,"[[[3, 59], [1, 59], [2, 59]], [], [true, true, true]]",
33,q,a,cx_stage3,,"[[[1, 4], [0, 4]], [], [true, true]]",
34,q,a,cx_stage1,,"[[[1, 8], [0, 8]], [], [true, true]]",
