edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,q,a,h,,"[[[0, 1]], [], [true]]",
4,q,a,cx_stage1,,"[[[1, 7], [0, 7]], [], [true, true]]",
5,q,a,cx_stage1,,"[[[1, 13], [0, 13]], [], [true, true]]",
6,q,a,cp_stage3,,"[[[0, 10], [2, 10]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[1, 13], [0, 13]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[1, 13], [0, 13]], [], [true, true]]",
9,q,a,cp_stage1,,"[[[0, 16], [2, 16]], [], [true, true]]",
10,q,a,cp_stage2,,"[[[0, 16], [2, 16]], [], [true, true]]",
11,q,a,cp_stage3,,"[[[0, 16], [2, 16]], [], [true, true]]",
12,q,a,u2,,"[[[0, 17]], [], [true]]",
13,q,a,cx_stage1,,"[[[0, 20], [1, 20]], [], [true, true]]",
14,q,a,cx_stage2,,"[[[0, 20], [1, 20]], [], [true, true]]",
15,q,a,cx_stage3,,"[[[0, 20], [1, 20]], [], [true, true]]",
16,q,a,u2,,"[[[0, 21]], [], [true]]",
17,q,a,cx_stage2,,"[[[1, 7], [0, 7]], [], [true, true]]",
18,q,a,cx_stage3,,"[[[1, 7], [0, 7]], [], [true, true]]",
19,q,a,cp_stage1,,"[[[0, 10], [2, 10]], [], [true, true]]",
20,q,a,cp_stage2,,"[[[0, 10], [2, 10]], [], [true, true]]",
21,q,a,h,,"[[[1, 1]], [], [true]]",
22,q,a,cp_stage1,,"[[[1, 4], [2, 4]], [], [true, true]]",
23,q,a,cx_stage1,,"[[[1, 13], [0, 13]], [], [true, true]]",
24,q,a,cx_stage3,,"[[[1, 13], [0, 13]], [], [true, true]]",
25,q,a,u1,,"[[[1, 14]], [], [true]]",
26,q,a,cx_stage1,,"[[[0, 20], [1, 20]], [], [true, true]]",
27,q,a,cx_stage3,,"[[[0, 20], [1, 20]], [], [true, true]]",
28,q,a,cp_stage2,,"[[[1, 4], [2, 4]], [], [true, true]]",
29,q,a,u1,,"[[[1, 21]], [], [true]]",
30,q,a,cp_stage3,,"[[[1, 4], [2, 4]], [], [true, true]]",
31,q,a,cx_stage1,,"[[[1, 7], [0, 7]], [], [true, true]]",
32,q,a,cx_stage3,,"[[[1, 7], [0, 7]], [], [true, true]]",
33,q,a,x,,"[[[2, 1]], [], [true]]",
34,q,a,cp_stage1,,"[[[1, 4], [2, 4]], [], [true, true]]",
35,q,a,cp_stage1,,"[[[0, 16], [2, 16]], [], [true, true]]",
36,q,a,cp_stage3,,"[[[0, 10], [2, 10]], [], [true, true]]",
37,q,a,cp_stage3,,"[[[0, 16], [2, 16]], [], [true, true]]",
38,q,a,cp_stage3,,"[[[1, 4], [2, 4]], [], [true, true]]",
39,q,a,cp_stage1,,"[[[0, 10], [2, 10]], [], [true, true]]",
