edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,q,a,h,,"[[[0, 1]], [], [true]]",
10,q,a,cx_stage1,,"[[[1, 763], [0, 763]], [], [true, true]]",
11,q,a,cx_stage1,,"[[[4, 1003], [0, 1003]], [], [true, true]]",
12,q,a,cp_stage3,,"[[[0, 1000], [8, 1000]], [], [true, true]]",
13,q,a,cp_stage2,,"[[[0, 10002], [8, 10002]], [], [true, true]]",
14,q,a,cp_stage1,,"[[[0, 10002], [8, 10002]], [], [true, true]]",
15,q,a,cp_stage3,,"[[[0, 10002], [8, 10002]], [], [true, true]]",
16,q,a,cx_stage1,,"[[[7, 10005], [0, 10005]], [], [true, true]]",
17,q,a,cx_stage2,,"[[[7, 10005], [0, 10005]], [], [true, true]]",
18,q,a,cx_stage3,,"[[[7, 10005], [0, 10005]], [], [true, true]]",
19,q,a,cp_stage1,,"[[[0, 10008], [8, 10008]], [], [true, true]]",
20,q,a,cp_stage2,,"[[[0, 10008], [8, 10008]], [], [true, true]]",
21,q,a,cp_stage3,,"[[[0, 10008], [8, 10008]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[6, 10011], [0, 10011]], [], [true, true]]",
23,q,a,cx_stage2,,"[[[6, 10011], [0, 10011]], [], [true, true]]",
24,q,a,cx_stage2,,"[[[4, 1003], [0, 1003]], [], [true, true]]",
25,q,a,cx_stage3,,"[[[6, 10011], [0, 10011]], [], [true, true]]",
26,q,a,cp_stage1,,"[[[0, 10014], [8, 10014]], [], [true, true]]",
27,q,a,cp_stage2,,"[[[0, 10014], [8, 10014]], [], [true, true]]",
28,q,a,cp_stage3,,"[[[0, 10014], [8, 10014]], [], [true, true]]",
29,q,a,cx_stage1,,"[[[7, 10017], [0, 10017]], [], [true, true]]",
30,q,a,cx_stage2,,"[[[7, 10017], [0, 10017]], [], [true, true]]",
31,q,a,cx_stage3,,"[[[7, 10017], [0, 10017]], [], [true, true]]",
32,q,a,cp_stage1,,"[[[0, 10020], [8, 10020]], [], [true, true]]",
33,q,a,cp_stage2,,"[[[0, 10020], [8, 10020]], [], [true, true]]",
34,q,a,cp_stage3,,"[[[0, 10020], [8, 10020]], [], [true, true]]",
35,q,a,cx_stage3,,"[[[4, 1003], [0, 1003]], [], [true, true]]",
36,q,a,cx_stage1,,"[[[5, 10023], [0, 10023]], [], [true, true]]",
