edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,q,a,u2,,"[[[0, 1]], [], [true]]",
18,q,a,rzz_stage1,,"[[[0, 4], [1, 4]], [], [true, true]]",
19,q,a,rzz_stage1,,"[[[0, 13], [4, 13]], [], [true, true]]",
20,q,a,rzz_stage3,,"[[[0, 10], [3, 10]], [], [true, true]]",
21,q,a,rzz_stage3,,"[[[0, 101], [16, 101]], [], [true, true]]",
22,q,a,rzz_stage2,,"[[[0, 101], [16, 101]], [], [true, true]]",
23,q,a,u3,,"[[[0, 102]], [], [true]]",
24,q,a,rzz_stage1,,"[[[0, 108], [1, 108]], [], [true, true]]",
25,q,a,rzz_stage2,,"[[[0, 108], [1, 108]], [], [true, true]]",
26,q,a,rzz_stage3,,"[[[0, 108], [1, 108]], [], [true, true]]",
27,q,a,rzz_stage1,,"[[[0, 111], [2, 111]], [], [true, true]]",
28,q,a,rzz_stage2,,"[[[0, 111], [2, 111]], [], [true, true]]",
29,q,a,rzz_stage2,,"[[[0, 13], [4, 13]], [], [true, true]]",
30,q,a,rzz_stage3,,"[[[0, 111], [2, 111]], [], [true, true]]",
31,q,a,rzz_stage1,,"[[[0, 114], [3, 114]], [], [true, true]]",
32,q,a,rzz_stage2,,"[[[0, 114], [3, 114]], [], [true, true]]",
33,q,a,rzz_stage3,,"[[[0, 114], [3, 114]], [], [true, true]]",
34,q,a,rzz_stage1,,"[[[0, 117], [4, 117]], [], [true, true]]",
35,q,a,rzz_stage2,,"[[[0, 117], [4, 117]], [], [true, true]]",
36,q,a,rzz_stage3,,"[[[0, 117], [4, 117]], [], [true, true]]",
37,q,a,rzz_stage1,,"[[[0, 120], [5, 120]], [], [true, true]]",
38,q,a,rzz_stage2,,"[[[0, 120], [5, 120]], [], [true, true]]",
39,q,a,rzz_stage3,,"[[[0, 120], [5, 120]], [], [true, true]]",
40,q,a,rzz_stage3,,"[[[0, 13], [4, 13]], [], [true, true]]",
41,q,a,rzz_stage1,,"[[[0, 123], [6, 123]], [], [true, true]]",
42,q,a,rzz_stage2,,"[[[0, 123], [6, 123]], [], [true, true]]",
43,q,a,rzz_stage3,,"[[[0, 123], [6, 123]], [], [true, true]]",
