edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,q,a,h,,"[[[0, 1]], [], [true]]",
8,q,a,cz_stage1,,"[[[0, 4], [1, 4]], [], [true, true]]",
9,q,a,cz_stage2,,"[[[0, 4], [1, 4]], [], [true, true]]",
10,q,a,cz_stage3,,"[[[0, 4], [1, 4]], [], [true, true]]",
11,q,a,cz_stage1,,"[[[0, 7], [2, 7]], [], [true, true]]",
12,q,a,cz_stage2,,"[[[0, 7], [2, 7]], [], [true, true]]",
13,q,a,cz_stage3,,"[[[0, 7], [2, 7]], [], [true, true]]",
14,q,a,h,,"[[[1, 1]], [], [true]]",
15,q,a,cz_stage1,,"[[[0, 4], [1, 4]], [], [true, true]]",
16,q,a,cz_stage3,,"[[[1, 10], [2, 10]], [], [true, true]]",
17,q,a,cz_stage3,,"[[[0, 4], [1, 4]], [], [true, true]]",
18,q,a,cz_stage1,,"[[[1, 10], [2, 10]], [], [true, true]]",
19,q,a,cz_stage2,,"[[[1, 10], [2, 10]], [], [true, true]]",
20,q,a,h,,"[[[2, 1]], [], [true]]",
21,q,a,cz_stage1,,"[[[0, 7], [2, 7]], [], [true, true]]",
22,q,a,cz_stage3,,"[[[1, 10], [2, 10]], [], [true, true]]",
23,q,a,cz_stage3,,"[[[0, 7], [2, 7]], [], [true, true]]",
24,q,a,cz_stage1,,"[[[1, 10], [2, 10]], [], [true, true]]",
25,q,a,h,,"[[[3, 1]], [], [true]]",
26,q,a,cz_stage1,,"[[[3, 4], [4, 4]], [], [true, true]]",
27,q,a,cz_stage2,,"[[[3, 4], [4, 4]], [], [true, true]]",
28,q,a,cz_stage3,,"[[[3, 4], [4, 4]], [], [true, true]]",
29,q,a,cz_stage1,,"[[[3, 7], [6, 7]], [], [true, true]]",
30,q,a,cz_stage2,,"[[[3, 7], [6, 7]], [], [true, true]]",
31,q,a,cz_stage3,,"[[[3, 7], [6, 7]], [], [true, true]]",
32,q,a,h,,"[[[4, 1]], [], [true]]",
33,q,a,cz_stage1,,"[[[3, 4], [4, 4]], [], [true, true]]",
34,q,a,cz_stage3,,"[[[3, 4], [4, 4]], [], [true, true]]",
35,q,a,cz_stage1,,"[[[4, 7], [5, 7]], [], [true, true]]",
36,q,a,cz_stage2,,"[[[4, 7], [5, 7]], [], [true, true]]",
37,q,a,cz_stage3,,"[[[4, 7], [5, 7]], [], [true, true]]",
38,q,a,h,,"[[[5, 1]], [], [true]]",
39,q,a,cz_stage1,,"[[[4, 7], [5, 7]], [], [true, true]]",
40,q,a,cz_stage3,,"[[[5, 10], [6, 10]], [], [true, true]]",
41,q,a,cz_stage3,,"[[[4, 7], [5, 7]], [], [true, true]]",
42,q,a,cz_stage1,,"[[[5, 10], [6, 10]], [], [true, true]]",
43,q,a,cz_stage2,,"[[[5, 10], [6, 10]], [], [true, true]]",
44,q,a,h,,"[[[6, 1]], [], [true]]",
45,q,a,cz_stage1,,"[[[3, 7], [6, 7]], [], [true, true]]",
46,q,a,cz_stage3,,"[[[5, 10], [6, 10]], [], [true, true]]",
47,q,a,cz_stage3,,"[[[3, 7], [6, 7]], [], [true, true]]",
48,q,a,cz_stage1,,"[[[5, 10], [6, 10]], [], [true, true]]",
