edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,q,a,h,,"[[[0, 1]], [], [true]]",
7,q,a,cp_stage1,,"[[[6, 4], [0, 4]], [], [true, true]]",
8,q,a,cp_stage2,,"[[[6, 4], [0, 4]], [], [true, true]]",
9,q,a,swap_stage2,,"[[[0, 22], [5, 22]], [], [true, true]]",
10,q,a,swap_stage1,,"[[[0, 22], [5, 22]], [], [true, true]]",
11,q,a,swap_stage3,,"[[[0, 22], [5, 22]], [], [true, true]]",
12,q,a,h,,"[[[0, 23]], [], [true]]",
13,q,a,cp_stage1,,"[[[1, 26], [0, 26]], [], [true, true]]",
14,q,a,cp_stage2,,"[[[1, 26], [0, 26]], [], [true, true]]",
15,q,a,cp_stage3,,"[[[1, 26], [0, 26]], [], [true, true]]",
16,q,a,cp_stage1,,"[[[2, 29], [0, 29]], [], [true, true]]",
17,q,a,cp_stage2,,"[[[2, 29], [0, 29]], [], [true, true]]",
18,q,a,cp_stage3,,"[[[2, 29], [0, 29]], [], [true, true]]",
19,q,a,cp_stage1,,"[[[3, 32], [0, 32]], [], [true, true]]",
20,q,a,cp_stage3,,"[[[6, 4], [0, 4]], [], [true, true]]",
21,q,a,cp_stage2,,"[[[3, 32], [0, 32]], [], [true, true]]",
22,q,a,cp_stage3,,"[[[3, 32], [0, 32]], [], [true, true]]",
23,q,a,cp_stage1,,"[[[4, 35], [0, 35]], [], [true, true]]",
24,q,a,cp_stage2,,"[[[4, 35], [0, 35]], [], [true, true]]",
25,q,a,cp_stage3,,"[[[4, 35], [0, 35]], [], [true, true]]",
26,q,a,cp_stage1,,"[[[5, 38], [0, 38]], [], [true, true]]",
27,q,a,cp_stage2,,"[[[5, 38], [0, 38]], [], [true, true]]",
28,q,a,cp_stage3,,"[[[5, 38], [0, 38]], [], [true, true]]",
29,q,a,h,,"[[[1, 1]], [], [true]]",
30,q,a,cp_stage1,,"[[[6, 7], [1, 7]], [], [true, true]]",
31,q,a,swap_stage2,,"[[[1, 19], [4, 19]], [], [true, true]]",
32,q,a,swap_stage1,,"[[[1, 19], [4, 19]], [], [true, true]]",
33,q,a,swap_stage3,,"[[[1, 19], [4, 19]], [], [true, true]]",
34,q,a,cp_stage1,,"[[[1, 26], [0, 26]], [], [true, true]]",
35,q,a,cp_stage3,,"[[[1, 26], [0, 26]], [], [true, true]]",
36,q,a,h,,"[[[1, 27]], [], [true]]",
37,q,a,cp_stage1,,"[[[2, 32], [1, 32]], [], [true, true]]",
