edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,q,a,h,,"[[[0, 1]], [], [true]]",
7,q,a,cx_stage1,,"[[[1, 91], [0, 91]], [], [true, true]]",
8,q,a,cx_stage1,,"[[[3, 103], [0, 103]], [], [true, true]]",
9,q,a,cp_stage3,,"[[[0, 100], [5, 100]], [], [true, true]]",
10,q,a,u2,,"[[[0, 1001]], [], [true]]",
11,q,a,cp_stage3,,"[[[0, 1000], [5, 1000]], [], [true, true]]",
12,q,a,cx_stage1,,"[[[0, 1009], [3, 1009]], [], [true, true]]",
13,q,a,cx_stage2,,"[[[0, 1009], [3, 1009]], [], [true, true]]",
14,q,a,cx_stage3,,"[[[0, 1009], [3, 1009]], [], [true, true]]",
15,q,a,cx_stage1,,"[[[0, 1017], [3, 1017]], [], [true, true]]",
16,q,a,cx_stage2,,"[[[3, 103], [0, 103]], [], [true, true]]",
17,q,a,cx_stage2,,"[[[0, 1017], [3, 1017]], [], [true, true]]",
18,q,a,cx_stage3,,"[[[0, 1017], [3, 1017]], [], [true, true]]",
19,q,a,cx_stage1,,"[[[0, 1041], [3, 1041]], [], [true, true]]",
20,q,a,cx_stage3,,"[[[3, 103], [0, 103]], [], [true, true]]",
21,q,a,cp_stage1,,"[[[0, 106], [5, 106]], [], [true, true]]",
22,q,a,cx_stage2,,"[[[0, 1041], [3, 1041]], [], [true, true]]",
23,q,a,cp_stage2,,"[[[0, 106], [5, 106]], [], [true, true]]",
24,q,a,cx_stage3,,"[[[0, 1041], [3, 1041]], [], [true, true]]",
25,q,a,cx_stage1,,"[[[0, 1049], [3, 1049]], [], [true, true]]",
26,q,a,cx_stage2,,"[[[0, 1049], [3, 1049]], [], [true, true]]",
27,q,a,cx_stage3,,"[[[0, 1049], [3, 1049]], [], [true, true]]",
28,q,a,cu1_stage1,,"[[[0, 1052], [4, 1052]], [], [true, true]]",
29,q,a,cp_stage3,,"[[[0, 106], [5, 106]], [], [true, true]]",
30,q,a,cu1_stage2,,"[[[0, 1052], [4, 1052]], [], [true, true]]",
31,q,a,cu1_stage3,,"[[[0, 1052], [4, 1052]], [], [true, true]]",
32,q,a,cx_stage1,,"[[[0, 1055], [1, 1055]], [], [true, true]]",
33,q,a,cx_stage2,,"[[[0, 1055], [1, 1055]], [], [true, true]]",
34,q,a,cx_stage3,,"[[[0, 1055], [1, 1055]], [], [true, true]]",
35,q,a,cx_stage1,,"[[[0, 1061], [1, 1061]], [], [true, true]]",
