edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,q,a,u2,,"[[[0, 1]], [], [true]]",
4,q,a,cx_stage1,,"[[[0, 4], [3, 4]], [], [true, true]]",
5,q,a,cx_stage2,,"[[[0, 4], [3, 4]], [], [true, true]]",
6,q,a,cx_stage3,,"[[[0, 4], [3, 4]], [], [true, true]]",
7,q,a,u2,,"[[[0, 5]], [], [true]]",
8,q,a,u2,,"[[[1, 1]], [], [true]]",
9,q,a,cx_stage1,,"[[[1, 7], [3, 7]], [], [true, true]]",
10,q,a,cx_stage2,,"[[[1, 7], [3, 7]], [], [true, true]]",
11,q,a,cx_stage3,,"[[[1, 7], [3, 7]], [], [true, true]]",
12,q,a,u2,,"[[[1, 8]], [], [true]]",
13,q,a,h,,"[[[2, 1]], [], [true]]",
14,q,a,cx_stage1,,"[[[2, 10], [3, 10]], [], [true, true]]",
15,q,a,h,,"[[[2, 11]], [], [true]]",
16,q,a,cx_stage3,,"[[[2, 10], [3, 10]], [], [true, true]]",
17,q,a,cx_stage2,,"[[[2, 10], [3, 10]], [], [true, true]]",
18,q,a,u2,,"[[[3, 1]], [], [true]]",
19,q,a,cx_stage1,,"[[[0, 4], [3, 4]], [], [true, true]]",
20,q,a,cx_stage3,,"[[[2, 10], [3, 10]], [], [true, true]]",
21,q,a,cx_stage3,,"[[[0, 4], [3, 4]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[1, 7], [3, 7]], [], [true, true]]",
23,q,a,cx_stage3,,"[[[1, 7], [3, 7]], [], [true, true]]",
24,q,a,cx_stage1,,"[[[2, 10], [3, 10]], [], [true, true]]",
