edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,q,a,ccx_stage1,,"[[[2, 4], [1, 4], [0, 4]], [], [true, true, true]]",
4,q,a,ccx_stage3,,"[[[2, 11], [1, 11], [0, 11]], [], [true, true, true]]",
5,q,a,ccx_stage2,,"[[[2, 11], [1, 11], [0, 11]], [], [true, true, true]]",
6,q,a,ccx_stage1,,"[[[2, 18], [1, 18], [0, 18]], [], [true, true, true]]",
7,q,a,ccx_stage2,,"[[[2, 18], [1, 18], [0, 18]], [], [true, true, true]]",
8,q,a,ccx_stage3,,"[[[2, 18], [1, 18], [0, 18]], [], [true, true, true]]",
9,q,a,ccx_stage1,,"[[[2, 25], [1, 25], [0, 25]], [], [true, true, true]]",
10,q,a,ccx_stage2,,"[[[2, 4], [1, 4], [0, 4]], [], [true, true, true]]",
11,q,a,ccx_stage2,,"[[[2, 25], [1, 25], [0, 25]], [], [true, true, true]]",
12,q,a,ccx_stage3,,"[[[2, 25], [1, 25], [0, 25]], [], [true, true, true]]",
13,q,a,ccx_stage1,,"[[[2, 32], [1, 32], [0, 32]], [], [true, true, true]]",
14,q,a,ccx_stage3,,"[[[2, 4], [1, 4], [0, 4]], [], [true, true, true]]",
15,q,a,ccx_stage2,,"[[[2, 32], [1, 32], [0, 32]], [], [true, true, true]]",
16,q,a,ccx_stage3,,"[[[2, 32], [1, 32], [0, 32]], [], [true, true, true]]",
17,q,a,ccx_stage1,,"[[[2, 39], [1, 39], [0, 39]], [], [true, true, true]]",
18,q,a,ccx_stage2,,"[[[2, 39], [1, 39], [0, 39]], [], [true, true, true]]",
19,q,a,ccx_stage3,,"[[[2, 39], [1, 39], [0, 39]], [], [true, true, true]]",
20,q,a,ccx_stage1,,"[[[2, 11], [1, 11], [0, 11]], [], [true, true, true]]",
21,q,a,ccx_stage1,,"[[[2, 4], [1, 4], [0, 4]], [], [true, true, true]]",
22,q,a,ccx_stage3,,"[[[2, 11], [1, 11], [0, 11]], [], [true, true, true]]",
23,q,a,cx_stage1,,"[[[2, 14], [1, 14]], [], [true, true]]",
24,q,a,cx_stage2,,"[[[2, 14], [1, 14]], [], [true, true]]",
25,q,a,cx_stage3,,"[[[2, 14], [1, 14]], [], [true, true]]",
26,q,a,x,,"[[[1, 15]], [], [true]]",
27,q,a,ccx_stage1,,"[[[2, 18], [1, 18], [0, 18]], [], [true, true, true]]",
28,q,a,ccx_stage3,,"[[[2, 18], [1, 18], [0, 18]], [], [true, true, true]]",
29,q,a,cx_stage1,,"[[[2, 21], [1, 21]], [], [true, true]]",
