edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,q,a,h,,"[[[0, 1]], [], [true]]",
5,q,a,cp_stage1,,"[[[4, 4], [0, 4]], [], [true, true]]",
6,q,a,swap_stage2,,"[[[0, 16], [3, 16]], [], [true, true]]",
7,q,a,swap_stage1,,"[[[0, 16], [3, 16]], [], [true, true]]",
8,q,a,swap_stage3,,"[[[0, 16], [3, 16]], [], [true, true]]",
9,q,a,h,,"[[[0, 17]], [], [true]]",
10,q,a,cp_stage1,,"[[[1, 20], [0, 20]], [], [true, true]]",
11,q,a,cp_stage2,,"[[[1, 20], [0, 20]], [], [true, true]]",
12,q,a,cp_stage3,,"[[[1, 20], [0, 20]], [], [true, true]]",
13,q,a,cp_stage2,,"[[[4, 4], [0, 4]], [], [true, true]]",
14,q,a,cp_stage1,,"[[[2, 23], [0, 23]], [], [true, true]]",
15,q,a,cp_stage2,,"[[[2, 23], [0, 23]], [], [true, true]]",
16,q,a,cp_stage3,,"[[[2, 23], [0, 23]], [], [true, true]]",
17,q,a,cp_stage1,,"[[[3, 26], [0, 26]], [], [true, true]]",
18,q,a,cp_stage2,,"[[[3, 26], [0, 26]], [], [true, true]]",
19,q,a,cp_stage3,,"[[[3, 26], [0, 26]], [], [true, true]]",
20,q,a,cp_stage3,,"[[[4, 4], [0, 4]], [], [true, true]]",
21,q,a,h,,"[[[1, 1]], [], [true]]",
22,q,a,cp_stage1,,"[[[4, 7], [1, 7]], [], [true, true]]",
23,q,a,swap_stage2,,"[[[1, 13], [2, 13]], [], [true, true]]",
24,q,a,swap_stage1,,"[[[1, 13], [2, 13]], [], [true, true]]",
25,q,a,swap_stage3,,"[[[1, 13], [2, 13]], [], [true, true]]",
26,q,a,cp_stage1,,"[[[1, 20], [0, 20]], [], [true, true]]",
27,q,a,cp_stage3,,"[[[1, 20], [0, 20]], [], [true, true]]",
28,q,a,h,,"[[[1, 21]], [], [true]]",
29,q,a,cp_stage1,,"[[[2, 26], [1, 26]], [], [true, true]]",
30,q,a,cp_stage2,,"[[[2, 26], [1, 26]], [], [true, true]]",
31,q,a,cp_stage3,,"[[[2, 26], [1, 26]], [], [true, true]]",
32,q,a,cp_stage1,,"[[[3, 29], [1, 29]], [], [true, true]]",
33,q,a,cp_stage2,,"[[[3, 29], [1, 29]], [], [true, true]]",
34,q,a,cp_stage3,,"[[[3, 29], [1, 29]], [], [true, true]]",
35,q,a,cp_stage2,,"[[[4, 7], [1, 7]], [], [true, true]]",
36,q,a,cp_stage3,,"[[[4, 7], [1, 7]], [], [true, true]]",
37,q,a,h,,"[[[2, 1]], [], [true]]",
38,q,a,cp_stage1,,"[[[4, 10], [2, 10]], [], [true, true]]",
39,q,a,swap_stage1,,"[[[1, 13], [2, 13]], [], [true, true]]",
40,q,a,cp_stage3,,"[[[4, 10], [2, 10]], [], [true, true]]",
41,q,a,swap_stage3,,"[[[1, 13], [2, 13]], [], [true, true]]",
42,q,a,cp_stage1,,"[[[2, 23], [0, 23]], [], [true, true]]",
43,q,a,cp_stage3,,"[[[2, 23], [0, 23]], [], [true, true]]",
44,q,a,cp_stage1,,"[[[2, 26], [1, 26]], [], [true, true]]",
45,q,a,cp_stage3,,"[[[2, 26], [1, 26]], [], [true, true]]",
46,q,a,h,,"[[[2, 27]], [], [true]]",
47,q,a,cp_stage1,,"[[[3, 32], [2, 32]], [], [true, true]]",
48,q,a,cp_stage2,,"[[[3, 32], [2, 32]], [], [true, true]]",
49,q,a,cp_stage3,,"[[[3, 32], [2, 32]], [], [true, true]]",
50,q,a,cp_stage2,,"[[[4, 10], [2, 10]], [], [true, true]]",
51,q,a,h,,"[[[3, 1]], [], [true]]",
52,q,a,cp_stage1,,"[[[4, 13], [3, 13]], [], [true, true]]",
53,q,a,cp_stage2,,"[[[4, 13], [3, 13]], [], [true, true]]",
54,q,a,cp_stage3,,"[[[4, 13], [3, 13]], [], [true, true]]",
55,q,a,swap_stage1,,"[[[0, 16], [3, 16]], [], [true, true]]",
56,q,a,swap_stage3,,"[[[0, 16], [3, 16]], [], [true, true]]",
57,q,a,cp_stage1,,"[[[3, 26], [0, 26]], [], [true, true]]",
58,q,a,cp_stage3,,"[[[3, 26], [0, 26]], [], [true, true]]",
59,q,a,cp_stage1,,"[[[3, 29], [1, 29]], [], [true, true]]",
60,q,a,cp_stage3,,"[[[3, 29], [1, 29]], [], [true, true]]",
61,q,a,cp_stage1,,"[[[3, 32], [2, 32]], [], [true, true]]",
62,q,a,cp_stage3,,"[[[3, 32], [2, 32]], [], [true, true]]",
63,q,a,h,,"[[[3, 33]], [], [true]]",
64,q,a,x,,"[[[4, 1]], [], [true]]",
65,q,a,cp_stage1,,"[[[4, 4], [0, 4]], [], [true, true]]",
66,q,a,cp_stage1,,"[[[4, 13], [3, 13]], [], [true, true]]",
67,q,a,cp_stage3,,"[[[4, 10], [2, 10]], [], [true, true]]",
68,q,a,cp_stage3,,"[[[4, 13], [3, 13]], [], [true, true]]",
69,q,a,cp_stage3,,"[[[4, 4], [0, 4]], [], [true, true]]",
70,q,a,cp_stage1,,"[[[4, 7], [1, 7]], [], [true, true]]",
71,q,a,cp_stage3,,"[[[4, 7], [1, 7]], [], [true, true]]",
72,q,a,cp_stage1,,"[[[4, 10], [2, 10]], [], [true, true]]",
