edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,q,a,ry,,"[[[0, 1]], [], [true]]",
20,q,a,cx_stage1,,"[[[1, 1013], [0, 1013]], [], [true, true]]",
21,q,a,cx_stage2,,"[[[1, 1013], [0, 1013]], [], [true, true]]",
22,q,a,cx_stage3,,"[[[1, 1013], [0, 1013]], [], [true, true]]",
23,q,a,ry,,"[[[0, 1014]], [], [true]]",
24,q,a,cx_stage1,,"[[[2, 1017], [0, 1017]], [], [true, true]]",
25,q,a,cx_stage2,,"[[[2, 1017], [0, 1017]], [], [true, true]]",
26,q,a,cx_stage3,,"[[[2, 1017], [0, 1017]], [], [true, true]]",
27,q,a,ry,,"[[[0, 1018]], [], [true]]",
28,q,a,cx_stage1,,"[[[1, 1021], [0, 1021]], [], [true, true]]",
29,q,a,cx_stage2,,"[[[1, 1021], [0, 1021]], [], [true, true]]",
30,q,a,cx_stage3,,"[[[1, 1021], [0, 1021]], [], [true, true]]",
31,q,a,ry,,"[[[0, 1022]], [], [true]]",
32,q,a,cx_stage1,,"[[[3, 1025], [0, 1025]], [], [true, true]]",
33,q,a,cx_stage2,,"[[[3, 1025], [0, 1025]], [], [true, true]]",
34,q,a,cx_stage3,,"[[[3, 1025], [0, 1025]], [], [true, true]]",
35,q,a,ry,,"[[[0, 1026]], [], [true]]",
36,q,a,cx_stage1,,"[[[1, 1029], [0, 1029]], [], [true, true]]",
37,q,a,cx_stage2,,"[[[1, 1029], [0, 1029]], [], [true, true]]",
38,q,a,cx_stage3,,"[[[1, 1029], [0, 1029]], [], [true, true]]",
39,q,a,ry,,"[[[0, 1030]], [], [true]]",
40,q,a,cx_stage1,,"[[[2, 1033], [0, 1033]], [], [true, true]]",
41,q,a,cx_stage2,,"[[[2, 1033], [0, 1033]], [], [true, true]]",
42,q,a,cx_stage3,,"[[[2, 1033], [0, 1033]], [], [true, true]]",
43,q,a,ry,,"[[[0, 1034]], [], [true]]",
44,q,a,cx_stage1,,"[[[1, 1037], [0, 1037]], [], [true, true]]",
45,q,a,cx_stage2,,"[[[1, 1037], [0, 1037]], [], [true, true]]",
