edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,c,a,measure,,,
6,c,a,measure,,,
7,c,a,measure,,,
8,c,a,measure,,,
9,c,a,measure,,,
10,c,a,measure,,,
11,c,a,measure,,,
12,c,a,measure,,,
13,c,a,measure,,,
14,c,a,measure,,,
15,c,a,measure,,,
16,c,a,measure,,,
17,c,a,measure,,,
18,c,a,measure,,,
19,c,a,measure,,,
20,c,a,measure,,,
21,c,a,measure,,,
22,c,a,measure,,,
23,c,a,measure,,,
24,c,a,measure,,,
25,c,a,measure,,,
26,c,a,measure,,,
27,c,a,measure,,,
28,c,a,measure,,,
29,c,a,measure,,,
30,c,a,measure,,,
31,c,a,measure,,,
32,c,a,measure,,,
33,c,a,measure,,,
34,c,a,measure,,,
35,c,a,measure,,,
36,c,a,measure,,,
37,c,a,measure,,,
38,c,a,measure,,,
39,c,a,measure,,,
40,c,a,measure,,,
41,c,a,measure,,,
42,c,a,measure,,,
43,c,a,measure,,,
44,c,a,measure,,,
45,c,a,measure,,,
46,c,a,measure,,,
47,c,a,measure,,,
48,c,a,measure,,,
49,c,a,measure,,,
50,c,a,measure,,,
51,c,a,measure,,,
52,c,a,measure,,,
53,c,a,measure,,,
54,c,a,measure,,,
55,c,a,measure,,,
56,c,a,measure,,,
57,c,a,measure,,,
58,c,a,measure,,,
59,c,a,measure,,,
60,c,a,measure,,,
61,c,a,measure,,,
62,c,a,measure,,,
63,c,a,measure,,,
64,c,a,measure,,,
65,c,a,measure,,,
66,c,a,measure,,,
67,c,a,measure,,,
68,c,a,measure,,,
69,c,a,measure,,,
70,q,a,cx_stage1,,"[[[15, 7], [0, 7]], [], [true, true]]",
71,q,a,cx_stage1,,"[[[15, 13], [0, 13]], [], [true, true]]",
72,q,a,cu1_stage3,,"[[[0, 10], [64, 10]], [], [true, true]]",
73,q,a,rxx_stage2,,"[[[66, 1027], [0, 1027]], [], [true, true]]",
74,q,a,rxx_stage1,,"[[[66, 1027], [0, 1027]], [], [true, true]]",
75,q,a,rxx_stage3,,"[[[66, 1027], [0, 1027]], [], [true, true]]",
76,q,a,sdg,,"[[[0, 1028]], [], [true]]",
77,q,a,rxx_stage1,,"[[[27, 1043], [0, 1043]], [], [true, true]]",
78,q,a,rxx_stage2,,"[[[27, 1043], [0, 1043]], [], [true, true]]",
79,q,a,rxx_stage3,,"[[[27, 1043], [0, 1043]], [], [true, true]]",
80,q,a,u2,,"[[[0, 1044]], [], [true]]",
