node_id,type,time,realisation
c0_t848,c,848,a
c1_t902,c,902,a
c2_t905,c,905,a
c3_t908,c,908,a
c4_t908,c,908,a
q0_t0,q,0,a
q0_t1,q,1,a
q0_t153,q,153,a
q0_t154,q,154,a
q0_t155,q,155,a
q0_t181,q,181,a
q0_t182,q,182,a
q0_t183,q,183,a
q0_t2,q,2,a
q0_t204,q,204,a
q0_t205,q,205,a
q0_t206,q,206,a
q0_t210,q,210,a
q0_t211,q,211,a
q0_t212,q,212,a
q0_t216,q,216,a
q0_t217,q,217,a
q0_t218,q,218,a
q0_t222,q,222,a
q0_t223,q,223,a
q0_t224,q,224,a
q0_t228,q,228,a
q0_t229,q,229,a
q0_t230,q,230,a
q0_t234,q,234,a
q0_t235,q,235,a
q0_t236,q,236,a
q0_t240,q,240,a
q0_t241,q,241,a
q0_t242,q,242,a
q0_t3,q,3,a
q0_t30,q,30,a
q0_t304,q,304,a
q0_t305,q,305,a
q0_t306,q,306,a
q0_t31,q,31,a
q0_t32,q,32,a
q0_t332,q,332,a
q0_t333,q,333,a
q0_t334,q,334,a
q0_t355,q,355,a
q0_t356,q,356,a
q0_t357,q,357,a
q0_t361,q,361,a
q0_t362,q,362,a
q0_t363,q,363,a
q0_t367,q,367,a
q0_t368,q,368,a
q0_t369,q,369,a
q0_t373,q,373,a
q0_t374,q,374,a
q0_t375,q,375,a
q0_t379,q,379,a
q0_t380,q,380,a
q0_t381,q,381,a
q0_t385,q,385,a
q0_t386,q,386,a
q0_t387,q,387,a
q0_t391,q,391,a
q0_t392,q,392,a
q0_t393,q,393,a
q0_t4,q,4,a
q0_t455,q,455,a
q0_t456,q,456,a
q0_t457,q,457,a
q0_t483,q,483,a
q0_t484,q,484,a
q0_t485,q,485,a
q0_t506,q,506,a
q0_t507,q,507,a
q0_t508,q,508,a
q0_t512,q,512,a
q0_t513,q,513,a
q0_t514,q,514,a
q0_t518,q,518,a
q0_t519,q,519,a
q0_t520,q,520,a
