edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,q,a,cp_stage1,,"[[[1, 4], [0, 4]], [], [true, true]]",
3,q,a,cp_stage2,,"[[[1, 4], [0, 4]], [], [true, true]]",
4,q,a,cp_stage3,,"[[[1, 4], [0, 4]], [], [true, true]]",
5,q,a,h,,"[[[0, 5]], [], [true]]",
6,q,a,swap_stage1,,"[[[0, 8], [1, 8]], [], [true, true]]",
7,q,a,swap_stage2,,"[[[0, 8], [1, 8]], [], [true, true]]",
8,q,a,swap_stage3,,"[[[0, 8], [1, 8]], [], [true, true]]",
9,q,a,h,,"[[[1, 1]], [], [true]]",
10,q,a,cp_stage1,,"[[[1, 4], [0, 4]], [], [true, true]]",
11,q,a,cp_stage3,,"[[[1, 4], [0, 4]], [], [true, true]]",
12,q,a,swap_stage1,,"[[[0, 8], [1, 8]], [], [true, true]]",
13,q,a,swap_stage3,,"[[[0, 8], [1, 8]], [], [true, true]]",
