edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,c,a,measure,,,
1,c,a,measure,,,
2,c,a,measure,,,
3,c,a,measure,,,
4,c,a,measure,,,
5,q,a,ry,,"[[[0, 1]], [], [true]]",
6,q,a,cx_stage1,,"[[[0, 13], [1, 13]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[0, 13], [1, 13]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[0, 13], [1, 13]], [], [true, true]]",
9,q,a,ry,,"[[[0, 14]], [], [true]]",
10,q,a,cx_stage1,,"[[[0, 20], [1, 20]], [], [true, true]]",
11,q,a,cx_stage2,,"[[[0, 20], [1, 20]], [], [true, true]]",
12,q,a,cx_stage3,,"[[[0, 20], [1, 20]], [], [true, true]]",
13,q,a,ry,,"[[[0, 21]], [], [true]]",
14,q,a,ry,,"[[[1, 1]], [], [true]]",
15,q,a,cx_stage1,,"[[[1, 10], [2, 10]], [], [true, true]]",
16,q,a,cx_stage1,,"[[[0, 13], [1, 13]], [], [true, true]]",
17,q,a,cx_stage3,,"[[[1, 10], [2, 10]], [], [true, true]]",
18,q,a,cx_stage3,,"[[[0, 13], [1, 13]], [], [true, true]]",
19,q,a,ry,,"[[[1, 14]], [], [true]]",
20,q,a,cx_stage1,,"[[[1, 17], [2, 17]], [], [true, true]]",
21,q,a,cx_stage2,,"[[[1, 17], [2, 17]], [], [true, true]]",
22,q,a,cx_stage3,,"[[[1, 17], [2, 17]], [], [true, true]]",
23,q,a,cx_stage1,,"[[[0, 20], [1, 20]], [], [true, true]]",
24,q,a,cx_stage3,,"[[[0, 20], [1, 20]], [], [true, true]]",
25,q,a,ry,,"[[[1, 21]], [], [true]]",
26,q,a,cx_stage2,,"[[[1, 10], [2, 10]], [], [true, true]]",
27,q,a,ry,,"[[[2, 1]], [], [true]]",
28,q,a,cx_stage1,,"[[[2, 7], [3, 7]], [], [true, true]]",
29,q,a,ry,,"[[[2, 11]], [], [true]]",
30,q,a,cx_stage3,,"[[[1, 10], [2, 10]], [], [true, true]]",
31,q,a,cx_stage1,,"[[[2, 14], [3, 14]], [], [true, true]]",
32,q,a,cx_stage2,,"[[[2, 14], [3, 14]], [], [true, true]]",
33,q,a,cx_stage3,,"[[[2, 14], [3, 14]], [], [true, true]]",
34,q,a,cx_stage1,,"[[[1, 17], [2, 17]], [], [true, true]]",
35,q,a,cx_stage3,,"[[[1, 17], [2, 17]], [], [true, true]]",
36,q,a,ry,,"[[[2, 18]], [], [true]]",
37,q,a,cx_stage2,,"[[[2, 7], [3, 7]], [], [true, true]]",
38,q,a,cx_stage3,,"[[[2, 7], [3, 7]], [], [true, true]]",
39,q,a,cx_stage1,,"[[[1, 10], [2, 10]], [], [true, true]]",
40,q,a,ry,,"[[[3, 1]], [], [true]]",
41,q,a,cx_stage1,,"[[[3, 4], [4, 4]], [], [true, true]]",
42,q,a,cx_stage3,,"[[[3, 11], [4, 11]], [], [true, true]]",
43,q,a,cx_stage2,,"[[[3, 11], [4, 11]], [], [true, true]]",
44,q,a,cx_stage1,,"[[[2, 14], [3, 14]], [], [true, true]]",
45,q,a,cx_stage3,,"[[[2, 14], [3, 14]], [], [true, true]]",
46,q,a,ry,,"[[[3, 15]], [], [true]]",
47,q,a,cx_stage2,,"[[[3, 4], [4, 4]], [], [true, true]]",
48,q,a,cx_stage3,,"[[[3, 4], [4, 4]], [], [true, true]]",
49,q,a,cx_stage1,,"[[[2, 7], [3, 7]], [], [true, true]]",
50,q,a,cx_stage3,,"[[[2, 7], [3, 7]], [], [true, true]]",
51,q,a,ry,,"[[[3, 8]], [], [true]]",
52,q,a,cx_stage1,,"[[[3, 11], [4, 11]], [], [true, true]]",
53,q,a,ry,,"[[[4, 1]], [], [true]]",
54,q,a,cx_stage1,,"[[[3, 4], [4, 4]], [], [true, true]]",
55,q,a,cx_stage3,,"[[[3, 11], [4, 11]], [], [true, true]]",
56,q,a,ry,,"[[[4, 12]], [], [true]]",
57,q,a,cx_stage3,,"[[[3, 4], [4, 4]], [], [true, true]]",
58,q,a,ry,,"[[[4, 5]], [], [true]]",
59,q,a,cx_stage1,,"[[[3, 11], [4, 11]], [], [true, true]]",
