edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,u2,,"[[[0, 1]], [], [true]]",
1,q,a,cx_stage1,,"[[[0, 4], [21, 25]], [], [true, true]]",
2,q,a,cp_stage1,,"[[[0, 13], [19, 87]], [], [true, true]]",
3,q,a,cp_stage3,,"[[[0, 10], [20, 88]], [], [true, true]]",
4,q,a,cp_stage2,,"[[[0, 13], [19, 87]], [], [true, true]]",
5,q,a,cp_stage3,,"[[[0, 13], [19, 87]], [], [true, true]]",
6,q,a,cp_stage1,,"[[[0, 16], [18, 86]], [], [true, true]]",
7,q,a,cp_stage2,,"[[[0, 16], [18, 86]], [], [true, true]]",
8,q,a,cp_stage3,,"[[[0, 16], [18, 86]], [], [true, true]]",
9,q,a,cp_stage1,,"[[[0, 19], [17, 85]], [], [true, true]]",
10,q,a,cp_stage2,,"[[[0, 19], [17, 85]], [], [true, true]]",
11,q,a,cp_stage3,,"[[[0, 19], [17, 85]], [], [true, true]]",
12,q,a,cp_stage1,,"[[[0, 22], [16, 84]], [], [true, true]]",
13,q,a,cx_stage2,,"[[[0, 4], [21, 25]], [], [true, true]]",
14,q,a,cp_stage2,,"[[[0, 22], [16, 84]], [], [true, true]]",
15,q,a,cp_stage3,,"[[[0, 22], [16, 84]], [], [true, true]]",
16,q,a,cp_stage1,,"[[[0, 25], [15, 83]], [], [true, true]]",
17,q,a,cp_stage2,,"[[[0, 25], [15, 83]], [], [true, true]]",
18,q,a,cp_stage3,,"[[[0, 25], [15, 83]], [], [true, true]]",
19,q,a,cp_stage1,,"[[[0, 28], [14, 82]], [], [true, true]]",
20,q,a,cp_stage2,,"[[[0, 28], [14, 82]], [], [true, true]]",
21,q,a,cp_stage3,,"[[[0, 28], [14, 82]], [], [true, true]]",
22,q,a,cp_stage1,,"[[[0, 31], [13, 81]], [], [true, true]]",
23,q,a,cp_stage2,,"[[[0, 31], [13, 81]], [], [true, true]]",
24,q,a,cx_stage3,,"[[[0, 4], [21, 25]], [], [true, true]]",
25,q,a,cp_stage3,,"[[[0, 31], [13, 81]], [], [true, true]]",
26,q,a,cp_stage1,,"[[[0, 34], [12, 80]], [], [true, true]]",
27,q,a,cp_stage2,,"[[[0, 34], [12, 80]], [], [true, true]]",
28,q,a,cp_stage3,,"[[[0, 34], [12, 80]], [], [true, true]]",
29,q,a,cp_stage1,,"[[[0, 37], [11, 79]], [], [true, true]]",
30,q,a,cp_stage2,,"[[[0, 37], [11, 79]], [], [true, true]]",
31,q,a,cp_stage3,,"[[[0, 37], [11, 79]], [], [true, true]]",
32,q,a,cp_stage1,,"[[[0, 40], [10, 78]], [], [true, true]]",
33,q,a,cp_stage2,,"[[[0, 40], [10, 78]], [], [true, true]]",
34,q,a,cp_stage3,,"[[[0, 40], [10, 78]], [], [true, true]]",
35,q,a,cx_stage1,,"[[[0, 7], [21, 29]], [], [true, true]]",
36,q,a,cp_stage1,,"[[[0, 43], [9, 77]], [], [true, true]]",
37,q,a,cp_stage2,,"[[[0, 43], [9, 77]], [], [true, true]]",
38,q,a,cp_stage3,,"[[[0, 43], [9, 77]], [], [true, true]]",
39,q,a,cp_stage1,,"[[[0, 46], [8, 76]], [], [true, true]]",
40,q,a,cp_stage2,,"[[[0, 46], [8, 76]], [], [true, true]]",
41,q,a,cp_stage3,,"[[[0, 46], [8, 76]], [], [true, true]]",
42,q,a,cp_stage1,,"[[[0, 49], [7, 75]], [], [true, true]]",
43,q,a,cp_stage2,,"[[[0, 49], [7, 75]], [], [true, true]]",
44,q,a,cp_stage3,,"[[[0, 49], [7, 75]], [], [true, true]]",
