node_id,type,time,realisation
c0_t268,c,268,a
c10_t241,c,241,a
c11_t238,c,238,a
c12_t235,c,235,a
c13_t232,c,232,a
c14_t229,c,229,a
c15_t226,c,226,a
c16_t223,c,223,a
c17_t220,c,220,a
c18_t217,c,217,a
c19_t214,c,214,a
c1_t268,c,268,a
c20_t211,c,211,a
c21_t208,c,208,a
c22_t205,c,205,a
c23_t202,c,202,a
c24_t199,c,199,a
c25_t196,c,196,a
c26_t193,c,193,a
c27_t190,c,190,a
c28_t187,c,187,a
c29_t184,c,184,a
c2_t265,c,265,a
c30_t181,c,181,a
c31_t178,c,178,a
c32_t175,c,175,a
c33_t172,c,172,a
c34_t169,c,169,a
c35_t166,c,166,a
c36_t163,c,163,a
c37_t160,c,160,a
c38_t157,c,157,a
c39_t154,c,154,a
c3_t262,c,262,a
c40_t151,c,151,a
c41_t148,c,148,a
c42_t145,c,145,a
c43_t142,c,142,a
c44_t139,c,139,a
c45_t136,c,136,a
c46_t133,c,133,a
c47_t130,c,130,a
c48_t127,c,127,a
c49_t124,c,124,a
c4_t259,c,259,a
c50_t121,c,121,a
c51_t118,c,118,a
c52_t115,c,115,a
c53_t112,c,112,a
c54_t109,c,109,a
c55_t106,c,106,a
c56_t103,c,103,a
c57_t100,c,100,a
c58_t97,c,97,a
c59_t94,c,94,a
c5_t256,c,256,a
c60_t91,c,91,a
c61_t88,c,88,a
c62_t85,c,85,a
c63_t82,c,82,a
c64_t79,c,79,a
c65_t76,c,76,a
c66_t73,c,73,a
c67_t70,c,70,a
c68_t67,c,67,a
c69_t64,c,64,a
c6_t253,c,253,a
c70_t61,c,61,a
c71_t58,c,58,a
c72_t55,c,55,a
c73_t52,c,52,a
c74_t49,c,49,a
c75_t46,c,46,a
c76_t43,c,43,a
c77_t40,c,40,a
c78_t37,c,37,a
c79_t34,c,34,a
c7_t250,c,250,a
c80_t31,c,31,a
c81_t28,c,28,a
c82_t25,c,25,a
c83_t22,c,22,a
c84_t19,c,19,a
c85_t16,c,16,a
c86_t13,c,13,a
c87_t10,c,10,a
c88_t7,c,7,a
c8_t247,c,247,a
c9_t244,c,244,a
q0_t264,q,264,a
q0_t265,q,265,a
q0_t266,q,266,a
q0_t267,q,267,a
q10_t234,q,234,a
q10_t235,q,235,a
q10_t236,q,236,a
q10_t237,q,237,a
q10_t238,q,238,a
q10_t239,q,239,a
q10_t240,q,240,a
q11_t231,q,231,a
q11_t232,q,232,a
q11_t233,q,233,a
q11_t234,q,234,a
q11_t235,q,235,a
q11_t236,q,236,a
q11_t237,q,237,a
q12_t228,q,228,a
q12_t229,q,229,a
q12_t230,q,230,a
q12_t231,q,231,a
q12_t232,q,232,a
q12_t233,q,233,a
q12_t234,q,234,a
q13_t225,q,225,a
q13_t226,q,226,a
q13_t227,q,227,a
q13_t228,q,228,a
q13_t229,q,229,a
q13_t230,q,230,a
q13_t231,q,231,a
q14_t222,q,222,a
q14_t223,q,223,a
q14_t224,q,224,a
q14_t225,q,225,a
q14_t226,q,226,a
q14_t227,q,227,a
q14_t228,q,228,a
q15_t219,q,219,a
q15_t220,q,220,a
q15_t221,q,221,a
q15_t222,q,222,a
q15_t223,q,223,a
q15_t224,q,224,a
q15_t225,q,225,a
q16_t216,q,216,a
q16_t217,q,217,a
q16_t218,q,218,a
q16_t219,q,219,a
q16_t220,q,220,a
q16_t221,q,221,a
q16_t222,q,222,a
q17_t213,q,213,a
q17_t214,q,214,a
q17_t215,q,215,a
q17_t216,q,216,a
q17_t217,q,217,a
q17_t218,q,218,a
q17_t219,q,219,a
q18_t210,q,210,a
q18_t211,q,211,a
q18_t212,q,212,a
q18_t213,q,213,a
q18_t214,q,214,a
q18_t215,q,215,a
q18_t216,q,216,a
q19_t207,q,207,a
q19_t208,q,208,a
q19_t209,q,209,a
q19_t210,q,210,a
q19_t211,q,211,a
q19_t212,q,212,a
q19_t213,q,213,a
q1_t261,q,261,a
q1_t262,q,262,a
q1_t263,q,263,a
q1_t264,q,264,a
q1_t265,q,265,a
q1_t266,q,266,a
q1_t267,q,267,a
q20_t204,q,204,a
q20_t205,q,205,a
q20_t206,q,206,a
q20_t207,q,207,a
q20_t208,q,208,a
q20_t209,q,209,a
q20_t210,q,210,a
q21_t201,q,201,a
q21_t202,q,202,a
q21_t203,q,203,a
q21_t204,q,204,a
q21_t205,q,205,a
q21_t206,q,206,a
q21_t207,q,207,a
q22_t198,q,198,a
q22_t199,q,199,a
q22_t200,q,200,a
q22_t201,q,201,a
