edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,rz,,"[[[0, 1]], [], [true]]",
1,q,a,sx,,"[[[0, 2]], [], [true]]",
2,q,a,rz,,"[[[0, 11]], [], [true]]",
3,q,a,cx_stage3,,"[[[0, 10], [2, 25]], [], [true, true]]",
4,q,a,cx_stage1,,"[[[0, 14], [1, 20]], [], [true, true]]",
5,q,a,cx_stage2,,"[[[0, 14], [1, 20]], [], [true, true]]",
6,q,a,cx_stage3,,"[[[0, 14], [1, 20]], [], [true, true]]",
7,q,a,cx_stage1,,"[[[0, 17], [1, 24]], [], [true, true]]",
8,q,a,cx_stage2,,"[[[0, 17], [1, 24]], [], [true, true]]",
9,q,a,cx_stage3,,"[[[0, 17], [1, 24]], [], [true, true]]",
10,q,a,rz,,"[[[0, 18]], [], [true]]",
11,q,a,sx,,"[[[0, 19]], [], [true]]",
12,q,a,rz,,"[[[0, 20]], [], [true]]",
13,q,a,rz,,"[[[0, 3]], [], [true]]",
14,q,a,rz,,"[[[0, 4]], [], [true]]",
15,q,a,cx_stage1,,"[[[0, 7], [2, 17]], [], [true, true]]",
16,q,a,cx_stage2,,"[[[0, 7], [2, 17]], [], [true, true]]",
17,q,a,cx_stage3,,"[[[0, 7], [2, 17]], [], [true, true]]",
18,q,a,cx_stage1,,"[[[0, 10], [2, 25]], [], [true, true]]",
19,q,a,cx_stage2,,"[[[0, 10], [2, 25]], [], [true, true]]",
20,q,a,cx_stage3,,"[[[1, 11], [2, 34]], [], [true, true]]",
21,q,a,cx_stage2,,"[[[1, 11], [2, 34]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[1, 14], [2, 42]], [], [true, true]]",
23,q,a,cx_stage2,,"[[[1, 14], [2, 42]], [], [true, true]]",
24,q,a,cx_stage3,,"[[[1, 14], [2, 42]], [], [true, true]]",
25,q,a,rz,,"[[[1, 15]], [], [true]]",
26,q,a,sx,,"[[[1, 16]], [], [true]]",
27,q,a,rz,,"[[[1, 17]], [], [true]]",
28,q,a,cx_stage1,,"[[[0, 14], [1, 20]], [], [true, true]]",
29,q,a,cx_stage3,,"[[[0, 14], [1, 20]], [], [true, true]]",
30,q,a,rz,,"[[[1, 21]], [], [true]]",
31,q,a,cx_stage1,,"[[[0, 17], [1, 24]], [], [true, true]]",
32,q,a,cx_stage3,,"[[[0, 17], [1, 24]], [], [true, true]]",
33,q,a,rz,,"[[[1, 25]], [], [true]]",
34,q,a,rz,,"[[[1, 5]], [], [true]]",
35,q,a,sx,,"[[[1, 6]], [], [true]]",
36,q,a,rz,,"[[[1, 7]], [], [true]]",
37,q,a,rz,,"[[[1, 8]], [], [true]]",
38,q,a,cx_stage1,,"[[[1, 11], [2, 34]], [], [true, true]]",
39,q,a,rz,,"[[[2, 11]], [], [true]]",
40,q,a,sx,,"[[[2, 10]], [], [true]]",
41,q,a,sx,,"[[[2, 12]], [], [true]]",
42,q,a,rz,,"[[[2, 13]], [], [true]]",
43,q,a,rz,,"[[[2, 14]], [], [true]]",
44,q,a,cx_stage1,,"[[[0, 7], [2, 17]], [], [true, true]]",
45,q,a,cx_stage3,,"[[[0, 7], [2, 17]], [], [true, true]]",
46,q,a,rz,,"[[[2, 18]], [], [true]]",
47,q,a,sx,,"[[[2, 19]], [], [true]]",
48,q,a,rz,,"[[[2, 20]], [], [true]]",
49,q,a,sx,,"[[[2, 21]], [], [true]]",
50,q,a,rz,,"[[[2, 22]], [], [true]]",
51,q,a,cx_stage1,,"[[[0, 10], [2, 25]], [], [true, true]]",
52,q,a,cx_stage3,,"[[[0, 10], [2, 25]], [], [true, true]]",
53,q,a,rz,,"[[[2, 26]], [], [true]]",
54,q,a,sx,,"[[[2, 27]], [], [true]]",
55,q,a,rz,,"[[[2, 28]], [], [true]]",
56,q,a,sx,,"[[[2, 29]], [], [true]]",
57,q,a,rz,,"[[[2, 30]], [], [true]]",
58,q,a,rz,,"[[[2, 31]], [], [true]]",
59,q,a,cx_stage1,,"[[[1, 11], [2, 34]], [], [true, true]]",
60,q,a,cx_stage3,,"[[[1, 11], [2, 34]], [], [true, true]]",
61,q,a,rz,,"[[[2, 35]], [], [true]]",
62,q,a,sx,,"[[[2, 36]], [], [true]]",
63,q,a,rz,,"[[[2, 37]], [], [true]]",
64,q,a,sx,,"[[[2, 38]], [], [true]]",
65,q,a,rz,,"[[[2, 39]], [], [true]]",
66,q,a,cx_stage1,,"[[[1, 14], [2, 42]], [], [true, true]]",
67,q,a,cx_stage3,,"[[[1, 14], [2, 42]], [], [true, true]]",
68,q,a,rz,,"[[[2, 43]], [], [true]]",
69,q,a,sx,,"[[[2, 44]], [], [true]]",
70,q,a,rz,,"[[[2, 45]], [], [true]]",
71,q,a,sx,,"[[[2, 46]], [], [true]]",
72,q,a,rz,,"[[[2, 47]], [], [true]]",
73,q,a,rz,,"[[[2, 9]], [], [true]]",
