edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,u2,,"[[[0, 1]], [], [true]]",
1,q,a,cx_stage1,,"[[[0, 4], [2, 6]], [], [true, true]]",
2,q,a,cx_stage2,,"[[[0, 4], [2, 6]], [], [true, true]]",
3,q,a,cx_stage3,,"[[[0, 4], [2, 6]], [], [true, true]]",
4,q,a,u2,,"[[[0, 5]], [], [true]]",
5,q,a,u2,,"[[[1, 2]], [], [true]]",
6,q,a,cx_stage1,,"[[[1, 5], [2, 9]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[1, 5], [2, 9]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[1, 5], [2, 9]], [], [true, true]]",
9,q,a,u2,,"[[[1, 6]], [], [true]]",
10,q,a,u2,,"[[[2, 3]], [], [true]]",
11,q,a,cx_stage1,,"[[[0, 4], [2, 6]], [], [true, true]]",
12,q,a,cx_stage3,,"[[[0, 4], [2, 6]], [], [true, true]]",
13,q,a,cx_stage1,,"[[[1, 5], [2, 9]], [], [true, true]]",
14,q,a,cx_stage3,,"[[[1, 5], [2, 9]], [], [true, true]]",
