edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,h,,"[[[0, 1]], [], [true]]",
1,q,a,cz_stage1,,"[[[0, 4], [1, 5]], [], [true, true]]",
2,q,a,cz_stage2,,"[[[0, 4], [1, 5]], [], [true, true]]",
3,q,a,cz_stage3,,"[[[0, 4], [1, 5]], [], [true, true]]",
4,q,a,cz_stage1,,"[[[0, 7], [16, 47]], [], [true, true]]",
5,q,a,cz_stage2,,"[[[0, 7], [16, 47]], [], [true, true]]",
6,q,a,cz_stage3,,"[[[0, 7], [16, 47]], [], [true, true]]",
7,q,a,h,,"[[[100, 374]], [], [true]]",
8,q,a,cz_stage1,,"[[[58, 188], [100, 377]], [], [true, true]]",
9,q,a,cz_stage2,,"[[[58, 188], [100, 377]], [], [true, true]]",
10,q,a,cz_stage3,,"[[[58, 188], [100, 377]], [], [true, true]]",
11,q,a,cz_stage1,,"[[[86, 309], [100, 380]], [], [true, true]]",
12,q,a,cz_stage2,,"[[[86, 309], [100, 380]], [], [true, true]]",
13,q,a,cz_stage3,,"[[[86, 309], [100, 380]], [], [true, true]]",
14,q,a,h,,"[[[101, 381]], [], [true]]",
15,q,a,cz_stage1,,"[[[44, 129], [101, 384]], [], [true, true]]",
16,q,a,cz_stage2,,"[[[44, 129], [101, 384]], [], [true, true]]",
17,q,a,cz_stage3,,"[[[44, 129], [101, 384]], [], [true, true]]",
18,q,a,cz_stage1,,"[[[95, 351], [101, 387]], [], [true, true]]",
19,q,a,cz_stage2,,"[[[95, 351], [101, 387]], [], [true, true]]",
20,q,a,cz_stage3,,"[[[95, 351], [101, 387]], [], [true, true]]",
21,q,a,h,,"[[[102, 388]], [], [true]]",
22,q,a,cz_stage1,,"[[[84, 298], [102, 391]], [], [true, true]]",
23,q,a,cz_stage2,,"[[[84, 298], [102, 391]], [], [true, true]]",
24,q,a,cz_stage3,,"[[[84, 298], [102, 391]], [], [true, true]]",
25,q,a,cz_stage1,,"[[[102, 394], [103, 398]], [], [true, true]]",
26,q,a,cz_stage2,,"[[[102, 394], [103, 398]], [], [true, true]]",
27,q,a,cz_stage3,,"[[[102, 394], [103, 398]], [], [true, true]]",
28,q,a,h,,"[[[103, 392]], [], [true]]",
29,q,a,cz_stage1,,"[[[78, 271], [103, 395]], [], [true, true]]",
30,q,a,cz_stage2,,"[[[78, 271], [103, 395]], [], [true, true]]",
31,q,a,cz_stage3,,"[[[78, 271], [103, 395]], [], [true, true]]",
32,q,a,cz_stage1,,"[[[102, 394], [103, 398]], [], [true, true]]",
33,q,a,cz_stage3,,"[[[102, 394], [103, 398]], [], [true, true]]",
34,q,a,h,,"[[[104, 399]], [], [true]]",
35,q,a,cz_stage1,,"[[[56, 183], [104, 402]], [], [true, true]]",
36,q,a,cz_stage2,,"[[[56, 183], [104, 402]], [], [true, true]]",
37,q,a,cz_stage3,,"[[[56, 183], [104, 402]], [], [true, true]]",
38,q,a,cz_stage1,,"[[[104, 405], [110, 438]], [], [true, true]]",
