edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,rz,,"[[[0, 1]], [], [true]]",
1,q,a,sx,,"[[[0, 2]], [], [true]]",
2,q,a,rz,,"[[[0, 3]], [], [true]]",
3,q,a,cx_stage1,,"[[[0, 6], [1, 12]], [], [true, true]]",
4,q,a,cx_stage2,,"[[[0, 6], [1, 12]], [], [true, true]]",
5,q,a,cx_stage3,,"[[[0, 6], [1, 12]], [], [true, true]]",
6,q,a,cx_stage1,,"[[[0, 9], [93, 1044]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[0, 9], [93, 1044]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[0, 9], [93, 1044]], [], [true, true]]",
9,q,a,rz,,"[[[100, 1165]], [], [true]]",
10,q,a,sx,,"[[[100, 1166]], [], [true]]",
11,q,a,rz,,"[[[100, 1167]], [], [true]]",
12,q,a,rz,,"[[[100, 1168]], [], [true]]",
13,q,a,sx,,"[[[100, 1169]], [], [true]]",
14,q,a,rz,,"[[[100, 1170]], [], [true]]",
15,q,a,cx_stage1,,"[[[7, 63], [100, 1173]], [], [true, true]]",
16,q,a,cx_stage2,,"[[[7, 63], [100, 1173]], [], [true, true]]",
17,q,a,cx_stage3,,"[[[7, 63], [100, 1173]], [], [true, true]]",
18,q,a,rz,,"[[[100, 1174]], [], [true]]",
19,q,a,sx,,"[[[100, 1175]], [], [true]]",
20,q,a,rz,,"[[[100, 1176]], [], [true]]",
21,q,a,rz,,"[[[100, 1177]], [], [true]]",
22,q,a,sx,,"[[[100, 1178]], [], [true]]",
23,q,a,rz,,"[[[100, 1179]], [], [true]]",
24,q,a,cx_stage1,,"[[[69, 717], [100, 1182]], [], [true, true]]",
25,q,a,cx_stage2,,"[[[69, 717], [100, 1182]], [], [true, true]]",
26,q,a,cx_stage3,,"[[[69, 717], [100, 1182]], [], [true, true]]",
27,q,a,rz,,"[[[100, 1183]], [], [true]]",
28,q,a,sx,,"[[[100, 1184]], [], [true]]",
29,q,a,rz,,"[[[100, 1185]], [], [true]]",
30,q,a,rz,,"[[[101, 1186]], [], [true]]",
31,q,a,sx,,"[[[101, 1187]], [], [true]]",
32,q,a,rz,,"[[[101, 1188]], [], [true]]",
33,q,a,rz,,"[[[101, 1189]], [], [true]]",
34,q,a,sx,,"[[[101, 1190]], [], [true]]",
35,q,a,rz,,"[[[101, 1191]], [], [true]]",
36,q,a,cx_stage1,,"[[[32, 291], [101, 1194]], [], [true, true]]",
37,q,a,cx_stage2,,"[[[32, 291], [101, 1194]], [], [true, true]]",
38,q,a,cx_stage3,,"[[[32, 291], [101, 1194]], [], [true, true]]",
39,q,a,rz,,"[[[101, 1195]], [], [true]]",
40,q,a,sx,,"[[[101, 1196]], [], [true]]",
41,q,a,rz,,"[[[101, 1197]], [], [true]]",
42,q,a,rz,,"[[[101, 1198]], [], [true]]",
43,q,a,sx,,"[[[101, 1199]], [], [true]]",
44,q,a,rz,,"[[[101, 1200]], [], [true]]",
45,q,a,cx_stage1,,"[[[81, 870], [101, 1203]], [], [true, true]]",
46,q,a,cx_stage2,,"[[[81, 870], [101, 1203]], [], [true, true]]",
47,q,a,cx_stage3,,"[[[81, 870], [101, 1203]], [], [true, true]]",
48,q,a,rz,,"[[[101, 1204]], [], [true]]",
49,q,a,sx,,"[[[101, 1205]], [], [true]]",
50,q,a,rz,,"[[[101, 1206]], [], [true]]",
51,q,a,rz,,"[[[102, 1207]], [], [true]]",
52,q,a,sx,,"[[[102, 1208]], [], [true]]",
53,q,a,rz,,"[[[102, 1209]], [], [true]]",
54,q,a,rz,,"[[[102, 1210]], [], [true]]",
55,q,a,sx,,"[[[102, 1211]], [], [true]]",
56,q,a,rz,,"[[[102, 1212]], [], [true]]",
57,q,a,cx_stage1,,"[[[59, 588], [102, 1215]], [], [true, true]]",
58,q,a,cx_stage2,,"[[[59, 588], [102, 1215]], [], [true, true]]",
59,q,a,cx_stage3,,"[[[59, 588], [102, 1215]], [], [true, true]]",
60,q,a,rz,,"[[[102, 1216]], [], [true]]",
61,q,a,sx,,"[[[102, 1217]], [], [true]]",
62,q,a,rz,,"[[[102, 1218]], [], [true]]",
63,q,a,rz,,"[[[102, 1219]], [], [true]]",
64,q,a,sx,,"[[[102, 1220]], [], [true]]",
65,q,a,rz,,"[[[102, 1221]], [], [true]]",
66,q,a,cx_stage1,,"[[[99, 1167], [102, 1224]], [], [true, true]]",
67,q,a,cx_stage2,,"[[[99, 1167], [102, 1224]], [], [true, true]]",
68,q,a,cx_stage3,,"[[[99, 1167], [102, 1224]], [], [true, true]]",
69,q,a,rz,,"[[[102, 1225]], [], [true]]",
70,q,a,sx,,"[[[102, 1226]], [], [true]]",
71,q,a,rz,,"[[[102, 1227]], [], [true]]",
72,q,a,rz,,"[[[103, 1228]], [], [true]]",
73,q,a,sx,,"[[[103, 1229]], [], [true]]",
74,q,a,rz,,"[[[103, 1230]], [], [true]]",
