edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,h,,"[[[0, 1]], [], [true]]",
1,q,a,cz_stage1,,"[[[0, 4], [1, 5]], [], [true, true]]",
2,q,a,cz_stage2,,"[[[0, 4], [1, 5]], [], [true, true]]",
3,q,a,cz_stage3,,"[[[0, 4], [1, 5]], [], [true, true]]",
4,q,a,cz_stage1,,"[[[0, 7], [120, 466]], [], [true, true]]",
5,q,a,cz_stage2,,"[[[0, 7], [120, 466]], [], [true, true]]",
6,q,a,cz_stage3,,"[[[0, 7], [120, 466]], [], [true, true]]",
7,q,a,h,,"[[[100, 359]], [], [true]]",
8,q,a,cz_stage1,,"[[[100, 362], [101, 366]], [], [true, true]]",
9,q,a,cz_stage2,,"[[[100, 362], [101, 366]], [], [true, true]]",
10,q,a,cz_stage3,,"[[[100, 362], [101, 366]], [], [true, true]]",
11,q,a,cz_stage1,,"[[[100, 365], [104, 381]], [], [true, true]]",
12,q,a,cz_stage2,,"[[[100, 365], [104, 381]], [], [true, true]]",
13,q,a,cz_stage3,,"[[[100, 365], [104, 381]], [], [true, true]]",
14,q,a,h,,"[[[101, 360]], [], [true]]",
15,q,a,cz_stage1,,"[[[79, 281], [101, 363]], [], [true, true]]",
16,q,a,cz_stage2,,"[[[79, 281], [101, 363]], [], [true, true]]",
17,q,a,cz_stage3,,"[[[79, 281], [101, 363]], [], [true, true]]",
18,q,a,cz_stage1,,"[[[100, 362], [101, 366]], [], [true, true]]",
19,q,a,cz_stage3,,"[[[100, 362], [101, 366]], [], [true, true]]",
20,q,a,h,,"[[[102, 367]], [], [true]]",
21,q,a,cz_stage1,,"[[[86, 309], [102, 370]], [], [true, true]]",
22,q,a,cz_stage2,,"[[[86, 309], [102, 370]], [], [true, true]]",
23,q,a,cz_stage3,,"[[[86, 309], [102, 370]], [], [true, true]]",
24,q,a,cz_stage1,,"[[[102, 373], [106, 389]], [], [true, true]]",
25,q,a,cz_stage2,,"[[[102, 373], [106, 389]], [], [true, true]]",
26,q,a,cz_stage3,,"[[[102, 373], [106, 389]], [], [true, true]]",
27,q,a,h,,"[[[103, 371]], [], [true]]",
28,q,a,cz_stage1,,"[[[89, 318], [103, 374]], [], [true, true]]",
29,q,a,cz_stage2,,"[[[89, 318], [103, 374]], [], [true, true]]",
30,q,a,cz_stage3,,"[[[89, 318], [103, 374]], [], [true, true]]",
31,q,a,cz_stage1,,"[[[103, 377], [113, 429]], [], [true, true]]",
32,q,a,cz_stage2,,"[[[103, 377], [113, 429]], [], [true, true]]",
33,q,a,cz_stage3,,"[[[103, 377], [113, 429]], [], [true, true]]",
34,q,a,h,,"[[[104, 375]], [], [true]]",
35,q,a,cz_stage1,,"[[[84, 301], [104, 378]], [], [true, true]]",
36,q,a,cz_stage2,,"[[[84, 301], [104, 378]], [], [true, true]]",
37,q,a,cz_stage3,,"[[[84, 301], [104, 378]], [], [true, true]]",
38,q,a,cz_stage1,,"[[[100, 365], [104, 381]], [], [true, true]]",
