edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,u2,,"[[[0, 1]], [], [true]]",
1,q,a,cx_stage1,,"[[[0, 4], [3, 7]], [], [true, true]]",
2,q,a,cp_stage1,,"[[[0, 13], [1, 15]], [], [true, true]]",
3,q,a,cp_stage3,,"[[[0, 10], [2, 16]], [], [true, true]]",
4,q,a,cp_stage2,,"[[[0, 13], [1, 15]], [], [true, true]]",
5,q,a,cp_stage3,,"[[[0, 13], [1, 15]], [], [true, true]]",
6,q,a,h,,"[[[0, 14]], [], [true]]",
7,q,a,cx_stage2,,"[[[0, 4], [3, 7]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[0, 4], [3, 7]], [], [true, true]]",
9,q,a,cx_stage1,,"[[[0, 7], [3, 11]], [], [true, true]]",
10,q,a,cx_stage2,,"[[[0, 7], [3, 11]], [], [true, true]]",
11,q,a,cx_stage3,,"[[[0, 7], [3, 11]], [], [true, true]]",
12,q,a,cp_stage1,,"[[[0, 10], [2, 16]], [], [true, true]]",
13,q,a,cp_stage2,,"[[[0, 10], [2, 16]], [], [true, true]]",
14,q,a,u2,,"[[[1, 2]], [], [true]]",
15,q,a,cp_stage3,,"[[[1, 11], [2, 13]], [], [true, true]]",
16,q,a,cp_stage2,,"[[[1, 11], [2, 13]], [], [true, true]]",
17,q,a,h,,"[[[1, 12]], [], [true]]",
18,q,a,cp_stage1,,"[[[0, 13], [1, 15]], [], [true, true]]",
19,q,a,cp_stage3,,"[[[0, 13], [1, 15]], [], [true, true]]",
20,q,a,cx_stage1,,"[[[1, 5], [3, 15]], [], [true, true]]",
21,q,a,cx_stage2,,"[[[1, 5], [3, 15]], [], [true, true]]",
22,q,a,cx_stage3,,"[[[1, 5], [3, 15]], [], [true, true]]",
23,q,a,cx_stage1,,"[[[1, 8], [3, 19]], [], [true, true]]",
24,q,a,cx_stage2,,"[[[1, 8], [3, 19]], [], [true, true]]",
25,q,a,cx_stage3,,"[[[1, 8], [3, 19]], [], [true, true]]",
26,q,a,cp_stage1,,"[[[1, 11], [2, 13]], [], [true, true]]",
27,q,a,cp_stage1,,"[[[1, 11], [2, 13]], [], [true, true]]",
28,q,a,h,,"[[[2, 10]], [], [true]]",
29,q,a,cp_stage3,,"[[[1, 11], [2, 13]], [], [true, true]]",
30,q,a,cp_stage1,,"[[[0, 10], [2, 16]], [], [true, true]]",
31,q,a,cp_stage3,,"[[[0, 10], [2, 16]], [], [true, true]]",
32,q,a,u2,,"[[[2, 3]], [], [true]]",
33,q,a,cx_stage1,,"[[[2, 6], [3, 23]], [], [true, true]]",
34,q,a,cx_stage2,,"[[[2, 6], [3, 23]], [], [true, true]]",
35,q,a,cx_stage3,,"[[[2, 6], [3, 23]], [], [true, true]]",
36,q,a,cx_stage1,,"[[[2, 9], [3, 27]], [], [true, true]]",
37,q,a,cx_stage2,,"[[[2, 9], [3, 27]], [], [true, true]]",
38,q,a,cx_stage3,,"[[[2, 9], [3, 27]], [], [true, true]]",
39,q,a,cx_stage3,,"[[[0, 7], [3, 11]], [], [true, true]]",
40,q,a,u3,,"[[[3, 12]], [], [true]]",
41,q,a,cx_stage1,,"[[[1, 5], [3, 15]], [], [true, true]]",
42,q,a,cx_stage3,,"[[[1, 5], [3, 15]], [], [true, true]]",
43,q,a,u,,"[[[3, 16]], [], [true]]",
44,q,a,cx_stage1,,"[[[1, 8], [3, 19]], [], [true, true]]",
45,q,a,cx_stage3,,"[[[1, 8], [3, 19]], [], [true, true]]",
46,q,a,u3,,"[[[3, 20]], [], [true]]",
47,q,a,cx_stage1,,"[[[2, 6], [3, 23]], [], [true, true]]",
48,q,a,cx_stage3,,"[[[2, 6], [3, 23]], [], [true, true]]",
49,q,a,u,,"[[[3, 24]], [], [true]]",
50,q,a,cx_stage1,,"[[[2, 9], [3, 27]], [], [true, true]]",
51,q,a,cx_stage3,,"[[[2, 9], [3, 27]], [], [true, true]]",
52,q,a,u,,"[[[3, 28]], [], [true]]",
53,q,a,u3,,"[[[3, 4]], [], [true]]",
54,q,a,cx_stage1,,"[[[0, 4], [3, 7]], [], [true, true]]",
55,q,a,cx_stage3,,"[[[0, 4], [3, 7]], [], [true, true]]",
56,q,a,u,,"[[[3, 8]], [], [true]]",
57,q,a,cx_stage1,,"[[[0, 7], [3, 11]], [], [true, true]]",
