node_id,type,time,realisation
c0_t161,c,161,a
c10_t134,c,134,a
c11_t131,c,131,a
c12_t128,c,128,a
c13_t125,c,125,a
c14_t122,c,122,a
c15_t119,c,119,a
c16_t116,c,116,a
c17_t113,c,113,a
c18_t110,c,110,a
c19_t107,c,107,a
c1_t161,c,161,a
c20_t104,c,104,a
c21_t101,c,101,a
c22_t98,c,98,a
c23_t95,c,95,a
c24_t92,c,92,a
c25_t89,c,89,a
c26_t86,c,86,a
c27_t83,c,83,a
c28_t80,c,80,a
c29_t77,c,77,a
c2_t158,c,158,a
c30_t74,c,74,a
c31_t71,c,71,a
c32_t68,c,68,a
c33_t65,c,65,a
c34_t62,c,62,a
c35_t59,c,59,a
c36_t56,c,56,a
c37_t53,c,53,a
c38_t50,c,50,a
c39_t47,c,47,a
c3_t155,c,155,a
c40_t44,c,44,a
c41_t41,c,41,a
c42_t38,c,38,a
c43_t35,c,35,a
c44_t32,c,32,a
c45_t29,c,29,a
c46_t26,c,26,a
c47_t23,c,23,a
c48_t20,c,20,a
c49_t17,c,17,a
c4_t152,c,152,a
c50_t14,c,14,a
c51_t11,c,11,a
c52_t8,c,8,a
c53_t5,c,5,a
c5_t149,c,149,a
c6_t146,c,146,a
c7_t143,c,143,a
c8_t140,c,140,a
c9_t137,c,137,a
q0_t157,q,157,a
q0_t158,q,158,a
q0_t159,q,159,a
q0_t160,q,160,a
q10_t127,q,127,a
q10_t128,q,128,a
q10_t129,q,129,a
q10_t130,q,130,a
q10_t131,q,131,a
q10_t132,q,132,a
q10_t133,q,133,a
q11_t124,q,124,a
q11_t125,q,125,a
q11_t126,q,126,a
q11_t127,q,127,a
q11_t128,q,128,a
q11_t129,q,129,a
q11_t130,q,130,a
q12_t121,q,121,a
q12_t122,q,122,a
q12_t123,q,123,a
q12_t124,q,124,a
q12_t125,q,125,a
q12_t126,q,126,a
q12_t127,q,127,a
q13_t118,q,118,a
q13_t119,q,119,a
q13_t120,q,120,a
q13_t121,q,121,a
q13_t122,q,122,a
q13_t123,q,123,a
q13_t124,q,124,a
q14_t115,q,115,a
q14_t116,q,116,a
q14_t117,q,117,a
q14_t118,q,118,a
q14_t119,q,119,a
q14_t120,q,120,a
