node_id,type,time,realisation
c0_t6,c,6,a
c10_t16,c,16,a
c11_t17,c,17,a
c12_t18,c,18,a
c13_t19,c,19,a
c14_t20,c,20,a
c15_t21,c,21,a
c16_t22,c,22,a
c17_t23,c,23,a
c18_t24,c,24,a
c19_t25,c,25,a
c1_t7,c,7,a
c20_t26,c,26,a
c21_t27,c,27,a
c22_t28,c,28,a
c23_t29,c,29,a
c24_t30,c,30,a
c25_t31,c,31,a
c26_t32,c,32,a
c27_t33,c,33,a
c28_t34,c,34,a
c29_t35,c,35,a
c2_t8,c,8,a
c30_t36,c,36,a
c31_t37,c,37,a
c32_t38,c,38,a
c33_t39,c,39,a
c34_t40,c,40,a
c35_t41,c,41,a
c36_t42,c,42,a
c37_t43,c,43,a
c38_t44,c,44,a
c39_t45,c,45,a
c3_t9,c,9,a
c40_t46,c,46,a
c41_t47,c,47,a
c42_t48,c,48,a
c43_t49,c,49,a
c44_t50,c,50,a
c45_t51,c,51,a
c46_t52,c,52,a
c47_t53,c,53,a
c48_t54,c,54,a
c49_t55,c,55,a
c4_t10,c,10,a
c50_t56,c,56,a
c51_t57,c,57,a
c52_t58,c,58,a
c53_t59,c,59,a
c54_t60,c,60,a
c55_t61,c,61,a
c56_t62,c,62,a
c57_t63,c,63,a
c58_t64,c,64,a
c59_t65,c,65,a
c5_t11,c,11,a
c60_t66,c,66,a
c61_t67,c,67,a
c62_t68,c,68,a
c63_t69,c,69,a
c64_t70,c,70,a
c65_t71,c,71,a
c66_t72,c,72,a
c67_t73,c,73,a
c68_t74,c,74,a
c69_t75,c,75,a
c6_t12,c,12,a
c70_t76,c,76,a
c71_t77,c,77,a
c72_t78,c,78,a
c73_t79,c,79,a
c74_t80,c,80,a
c75_t81,c,81,a
c76_t82,c,82,a
c77_t83,c,83,a
c78_t84,c,84,a
c79_t85,c,85,a
c7_t13,c,13,a
c80_t86,c,86,a
c81_t87,c,87,a
c82_t88,c,88,a
c83_t89,c,89,a
c84_t90,c,90,a
c85_t91,c,91,a
c86_t92,c,92,a
c87_t93,c,93,a
c88_t94,c,94,a
c89_t95,c,95,a
c8_t14,c,14,a
c90_t96,c,96,a
c91_t97,c,97,a
c92_t98,c,98,a
c93_t99,c,99,a
c9_t15,c,15,a
q0_t0,q,0,a
q0_t1,q,1,a
q0_t2,q,2,a
q0_t3,q,3,a
q0_t4,q,4,a
q0_t5,q,5,a
q0_t6,q,6,a
q0_t7,q,7,a
q10_t10,q,10,a
q10_t11,q,11,a
q10_t12,q,12,a
q10_t13,q,13,a
q10_t14,q,14,a
q10_t15,q,15,a
q10_t16,q,16,a
q10_t17,q,17,a
q11_t11,q,11,a
q11_t12,q,12,a
q11_t13,q,13,a
q11_t14,q,14,a
q11_t15,q,15,a
q11_t16,q,16,a
q11_t17,q,17,a
q11_t18,q,18,a
q12_t12,q,12,a
q12_t13,q,13,a
q12_t14,q,14,a
q12_t15,q,15,a
q12_t16,q,16,a
q12_t17,q,17,a
q12_t18,q,18,a
q12_t19,q,19,a
q13_t13,q,13,a
q13_t14,q,14,a
q13_t15,q,15,a
q13_t16,q,16,a
q13_t17,q,17,a
q13_t18,q,18,a
q13_t19,q,19,a
q13_t20,q,20,a
q14_t14,q,14,a
q14_t15,q,15,a
q14_t16,q,16,a
q14_t17,q,17,a
q14_t18,q,18,a
q14_t19,q,19,a
q14_t20,q,20,a
q14_t21,q,21,a
q15_t15,q,15,a
q15_t16,q,16,a
q15_t17,q,17,a
q15_t18,q,18,a
q15_t19,q,19,a
q15_t20,q,20,a
q15_t21,q,21,a
q15_t22,q,22,a
q16_t16,q,16,a
q16_t17,q,17,a
q16_t18,q,18,a
q16_t19,q,19,a
q16_t20,q,20,a
q16_t21,q,21,a
q16_t22,q,22,a
q16_t23,q,23,a
q17_t17,q,17,a
q17_t18,q,18,a
q17_t19,q,19,a
q17_t20,q,20,a
q17_t21,q,21,a
q17_t22,q,22,a
q17_t23,q,23,a
q17_t24,q,24,a
q18_t18,q,18,a
q18_t19,q,19,a
q18_t20,q,20,a
q18_t21,q,21,a
q18_t22,q,22,a
q18_t23,q,23,a
q18_t24,q,24,a
q18_t25,q,25,a
q19_t19,q,19,a
q19_t20,q,20,a
q19_t21,q,21,a
q19_t22,q,22,a
q19_t23,q,23,a
q19_t24,q,24,a
q19_t25,q,25,a
q19_t26,q,26,a
q1_t1,q,1,a
q1_t2,q,2,a
q1_t3,q,3,a
q1_t4,q,4,a
q1_t5,q,5,a
q1_t6,q,6,a
q1_t7,q,7,a
q1_t8,q,8,a
q20_t20,q,20,a
q20_t21,q,21,a
q20_t22,q,22,a
q20_t23,q,23,a
q20_t24,q,24,a
q20_t25,q,25,a
q20_t26,q,26,a
q20_t27,q,27,a
q21_t21,q,21,a
q21_t22,q,22,a
q21_t23,q,23,a
q21_t24,q,24,a
q21_t25,q,25,a
q21_t26,q,26,a
q21_t27,q,27,a
q21_t28,q,28,a
q22_t22,q,22,a
q22_t23,q,23,a
q22_t24,q,24,a
q22_t25,q,25,a
q22_t26,q,26,a
q22_t27,q,27,a
q22_t28,q,28,a
q22_t29,q,29,a
q23_t23,q,23,a
q23_t24,q,24,a
q23_t25,q,25,a
q23_t26,q,26,a
q23_t27,q,27,a
q23_t28,q,28,a
q23_t29,q,29,a
q23_t30,q,30,a
q24_t24,q,24,a
q24_t25,q,25,a
q24_t26,q,26,a
q24_t27,q,27,a
q24_t28,q,28,a
q24_t29,q,29,a
q24_t30,q,30,a
q24_t31,q,31,a
q25_t25,q,25,a
q25_t26,q,26,a
q25_t27,q,27,a
q25_t28,q,28,a
q25_t29,q,29,a
q25_t30,q,30,a
q25_t31,q,31,a
q25_t32,q,32,a
q26_t26,q,26,a
q26_t27,q,27,a
q26_t28,q,28,a
q26_t29,q,29,a
q26_t30,q,30,a
q26_t31,q,31,a
q26_t32,q,32,a
q26_t33,q,33,a
q27_t27,q,27,a
q27_t28,q,28,a
q27_t29,q,29,a
q27_t30,q,30,a
q27_t31,q,31,a
q27_t32,q,32,a
q27_t33,q,33,a
q27_t34,q,34,a
q28_t28,q,28,a
q28_t29,q,29,a
q28_t30,q,30,a
q28_t31,q,31,a
q28_t32,q,32,a
q28_t33,q,33,a
q28_t34,q,34,a
q28_t35,q,35,a
q29_t29,q,29,a
q29_t30,q,30,a
q29_t31,q,31,a
q29_t32,q,32,a
q29_t33,q,33,a
q29_t34,q,34,a
q29_t35,q,35,a
q29_t36,q,36,a
q2_t2,q,2,a
q2_t3,q,3,a
q2_t4,q,4,a
q2_t5,q,5,a
q2_t6,q,6,a
q2_t7,q,7,a
q2_t8,q,8,a
q2_t9,q,9,a
q30_t30,q,30,a
q30_t31,q,31,a
q30_t32,q,32,a
q30_t33,q,33,a
q30_t34,q,34,a
q30_t35,q,35,a
q30_t36,q,36,a
q30_t37,q,37,a
q31_t31,q,31,a
q31_t32,q,32,a
q31_t33,q,33,a
q31_t34,q,34,a
q31_t35,q,35,a
q31_t36,q,36,a
q31_t37,q,37,a
q31_t38,q,38,a
q32_t32,q,32,a
q32_t33,q,33,a
q32_t34,q,34,a
q32_t35,q,35,a
q32_t36,q,36,a
q32_t37,q,37,a
q32_t38,q,38,a
q32_t39,q,39,a
q33_t33,q,33,a
q33_t34,q,34,a
q33_t35,q,35,a
q33_t36,q,36,a
q33_t37,q,37,a
q33_t38,q,38,a
q33_t39,q,39,a
q33_t40,q,40,a
q34_t34,q,34,a
q34_t35,q,35,a
q34_t36,q,36,a
q34_t37,q,37,a
q34_t38,q,38,a
q34_t39,q,39,a
q34_t40,q,40,a
q34_t41,q,41,a
q35_t35,q,35,a
q35_t36,q,36,a
q35_t37,q,37,a
q35_t38,q,38,a
q35_t39,q,39,a
q35_t40,q,40,a
q35_t41,q,41,a
q35_t42,q,42,a
q36_t36,q,36,a
q36_t37,q,37,a
q36_t38,q,38,a
q36_t39,q,39,a
q36_t40,q,40,a
q36_t41,q,41,a
q36_t42,q,42,a
q36_t43,q,43,a
q37_t37,q,37,a
q37_t38,q,38,a
q37_t39,q,39,a
q37_t40,q,40,a
q37_t41,q,41,a
q37_t42,q,42,a
q37_t43,q,43,a
q37_t44,q,44,a
q38_t38,q,38,a
q38_t39,q,39,a
