edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,cx_stage1,,"[[[1, 15], [0, 15]], [], [true, true]]",
1,q,a,cx_stage2,,"[[[1, 15], [0, 15]], [], [true, true]]",
2,q,a,cx_stage3,,"[[[1, 15], [0, 15]], [], [true, true]]",
3,q,a,cx_stage2,,"[[[2, 12], [1, 12]], [], [true, true]]",
4,q,a,cx_stage1,,"[[[2, 12], [1, 12]], [], [true, true]]",
5,q,a,cx_stage3,,"[[[2, 12], [1, 12]], [], [true, true]]",
6,q,a,cx_stage1,,"[[[1, 15], [0, 15]], [], [true, true]]",
7,q,a,cx_stage3,,"[[[1, 15], [0, 15]], [], [true, true]]",
8,q,a,cx_stage1,,"[[[2, 12], [1, 12]], [], [true, true]]",
9,q,a,cx_stage3,,"[[[2, 12], [1, 12]], [], [true, true]]",
10,q,a,cx_stage1,,"[[[3, 9], [2, 9]], [], [true, true]]",
11,q,a,cx_stage2,,"[[[3, 9], [2, 9]], [], [true, true]]",
12,q,a,cx_stage3,,"[[[3, 9], [2, 9]], [], [true, true]]",
13,q,a,cx_stage1,,"[[[4, 6], [3, 6]], [], [true, true]]",
14,q,a,cx_stage2,,"[[[4, 6], [3, 6]], [], [true, true]]",
15,q,a,cx_stage3,,"[[[4, 6], [3, 6]], [], [true, true]]",
16,q,a,cx_stage1,,"[[[3, 9], [2, 9]], [], [true, true]]",
17,q,a,cx_stage3,,"[[[3, 9], [2, 9]], [], [true, true]]",
18,q,a,rz,,"[[[4, 1]], [], [true]]",
19,q,a,sx,,"[[[4, 2]], [], [true]]",
20,q,a,rz,,"[[[4, 3]], [], [true]]",
21,q,a,cx_stage1,,"[[[4, 6], [3, 6]], [], [true, true]]",
22,q,a,cx_stage3,,"[[[4, 6], [3, 6]], [], [true, true]]",
