edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,cx_stage1,,"[[[1, 382], [0, 382]], [], [true, true]]",
1,q,a,cx_stage2,,"[[[1, 382], [0, 382]], [], [true, true]]",
2,q,a,cx_stage3,,"[[[1, 382], [0, 382]], [], [true, true]]",
3,q,a,cx_stage1,,"[[[101, 82], [100, 82]], [], [true, true]]",
4,q,a,cx_stage2,,"[[[101, 82], [100, 82]], [], [true, true]]",
5,q,a,cx_stage3,,"[[[101, 82], [100, 82]], [], [true, true]]",
6,q,a,cx_stage1,,"[[[100, 85], [99, 85]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[100, 85], [99, 85]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[100, 85], [99, 85]], [], [true, true]]",
9,q,a,cx_stage1,,"[[[102, 79], [101, 79]], [], [true, true]]",
10,q,a,cx_stage2,,"[[[102, 79], [101, 79]], [], [true, true]]",
11,q,a,cx_stage3,,"[[[102, 79], [101, 79]], [], [true, true]]",
12,q,a,cx_stage1,,"[[[101, 82], [100, 82]], [], [true, true]]",
13,q,a,cx_stage3,,"[[[101, 82], [100, 82]], [], [true, true]]",
14,q,a,cx_stage1,,"[[[103, 76], [102, 76]], [], [true, true]]",
15,q,a,cx_stage2,,"[[[103, 76], [102, 76]], [], [true, true]]",
16,q,a,cx_stage3,,"[[[103, 76], [102, 76]], [], [true, true]]",
17,q,a,cx_stage1,,"[[[102, 79], [101, 79]], [], [true, true]]",
18,q,a,cx_stage3,,"[[[102, 79], [101, 79]], [], [true, true]]",
19,q,a,cx_stage1,,"[[[104, 73], [103, 73]], [], [true, true]]",
20,q,a,cx_stage2,,"[[[104, 73], [103, 73]], [], [true, true]]",
21,q,a,cx_stage3,,"[[[104, 73], [103, 73]], [], [true, true]]",
22,q,a,cx_stage1,,"[[[103, 76], [102, 76]], [], [true, true]]",
23,q,a,cx_stage3,,"[[[103, 76], [102, 76]], [], [true, true]]",
24,q,a,cx_stage1,,"[[[105, 70], [104, 70]], [], [true, true]]",
25,q,a,cx_stage2,,"[[[105, 70], [104, 70]], [], [true, true]]",
