edge_index,type,realisation,gate_name,role,edge_args,edge_metadata
0,q,a,rz,,"[[[0, 1]], [], [true]]",
1,q,a,sx,,"[[[0, 2]], [], [true]]",
2,q,a,rz,,"[[[0, 11]], [], [true]]",
3,q,a,sx,,"[[[0, 10]], [], [true]]",
4,q,a,rz,,"[[[0, 3]], [], [true]]",
5,q,a,x,,"[[[0, 4]], [], [true]]",
6,q,a,cx_stage1,,"[[[0, 7], [1, 11]], [], [true, true]]",
7,q,a,cx_stage2,,"[[[0, 7], [1, 11]], [], [true, true]]",
8,q,a,cx_stage3,,"[[[0, 7], [1, 11]], [], [true, true]]",
9,q,a,x,,"[[[0, 8]], [], [true]]",
10,q,a,rz,,"[[[0, 9]], [], [true]]",
11,q,a,cx_stage3,,"[[[0, 7], [1, 11]], [], [true, true]]",
12,q,a,x,,"[[[1, 5]], [], [true]]",
13,q,a,rz,,"[[[1, 6]], [], [true]]",
14,q,a,sx,,"[[[1, 7]], [], [true]]",
15,q,a,rz,,"[[[1, 8]], [], [true]]",
16,q,a,cx_stage1,,"[[[0, 7], [1, 11]], [], [true, true]]",
